model,scaffold,arm,third_seat,item_id,sample_idx,gold_type,region,gold_verdict,role_id,role_stake,group_verdict,synthesis_verdict,r0_verdict,r1_verdict,r2_verdict,r0_is_nash,r2_is_nash,r0_correct,r2_correct,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,group_plan_payoff,best_nash_payoff,maximin_payoff,type_named_in_prompt,type_named_rounds,finish_reason,truncated,output_len
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,231,0,DILEMMA_BOTH_PREFER,value,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,358
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,231,0,DILEMMA_BOTH_PREFER,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,411
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,231,0,DILEMMA_BOTH_PREFER,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,0,,stop,0,367
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,231,1,DILEMMA_BOTH_PREFER,value,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,495
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,231,1,DILEMMA_BOTH_PREFER,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,509
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,231,1,DILEMMA_BOTH_PREFER,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,0,,stop,0,458
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,231,2,DILEMMA_BOTH_PREFER,value,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,0,0,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,1,r1|r2,stop,0,493
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,231,2,DILEMMA_BOTH_PREFER,value,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,0,0,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,3,2,2,1,r1|r2,stop,0,429
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,231,2,DILEMMA_BOTH_PREFER,value,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,0,0,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,3,2,1,r1|r2,stop,0,395
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,241,0,DILEMMA_BOTH_PREFER,value,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,460
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,241,0,DILEMMA_BOTH_PREFER,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_11,PLAN_12,PLAN_12,0,0,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,495
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,241,0,DILEMMA_BOTH_PREFER,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,0,,stop,0,478
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,241,1,DILEMMA_BOTH_PREFER,value,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,470
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,241,1,DILEMMA_BOTH_PREFER,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_11,PLAN_12,PLAN_12,0,0,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,400
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,241,1,DILEMMA_BOTH_PREFER,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,0,,stop,0,413
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,241,2,DILEMMA_BOTH_PREFER,value,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,NO_UNIQUE_PLAN,PLAN_21,PLAN_21,,0,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,436
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,241,2,DILEMMA_BOTH_PREFER,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,374
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,241,2,DILEMMA_BOTH_PREFER,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,0,,stop,0,397
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,322,0,ASSURANCE,value,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,422
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,322,0,ASSURANCE,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,351
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,322,0,ASSURANCE,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,346
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,322,1,ASSURANCE,value,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,420
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,322,1,ASSURANCE,value,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,396
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,322,1,ASSURANCE,value,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,443
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,322,2,ASSURANCE,value,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,460
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,322,2,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,383
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,322,2,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,420
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,323,0,ASSURANCE,value,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,478
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,323,0,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,398
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,323,0,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,298
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,323,1,ASSURANCE,value,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,464
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,323,1,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r3_label,stop,0,401
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,323,1,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,456
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,323,2,ASSURANCE,value,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,344
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,323,2,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,383
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,323,2,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,354
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,324,0,ASSURANCE,value,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,478
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,324,0,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,412
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,324,0,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,314
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,324,1,ASSURANCE,value,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,394
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,324,1,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,396
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,324,1,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,387
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,324,2,ASSURANCE,value,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,414
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,324,2,ASSURANCE,value,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,389
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,324,2,ASSURANCE,value,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,430
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,332,0,ASSURANCE,value,PLAN_11,plan_mediator,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,353
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,332,0,ASSURANCE,value,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,428
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,332,0,ASSURANCE,value,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,435
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,332,1,ASSURANCE,value,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,0,,stop,0,428
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,332,1,ASSURANCE,value,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,336
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,332,1,ASSURANCE,value,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,348
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,332,2,ASSURANCE,value,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,380
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,332,2,ASSURANCE,value,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,443
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,332,2,ASSURANCE,value,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,384
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,333,0,ASSURANCE,value,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,418
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,333,0,ASSURANCE,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,365
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,333,0,ASSURANCE,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,425
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,333,1,ASSURANCE,value,PLAN_22,plan_mediator,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,496
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,333,1,ASSURANCE,value,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,438
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,333,1,ASSURANCE,value,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,378
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,333,2,ASSURANCE,value,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r3_label|r4_vote,stop,0,470
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,333,2,ASSURANCE,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r3_label|r4_vote,stop,0,298
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,333,2,ASSURANCE,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r3_label|r4_vote,stop,0,354
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,334,0,ASSURANCE,value,PLAN_12,plan_mediator,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,314
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,334,0,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,344
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,334,0,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,402
grok-4-1-fast-reasoning,game_plan_ncot,third_planner,planner,334,1,ASSURANCE,value,PLAN_21,plan_mediator,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,448
