model,scaffold,arm,third_seat,third_role_id,item_id,game_id,sample_idx,gold_type,region,gold_verdict,gold_action_row,gold_action_col,private_action_row,private_action_col,dominant_action_row,dominant_action_col,maximin_action_row,maximin_action_col,nash_verdicts,n_nash,row_perm,col_perm,row_name,col_name,row_best_verdict,col_best_verdict,verdict,correct,noncommittal,group_is_nash,group_cell,group_payoff_row,group_payoff_col,group_undermines_row,group_undermines_col,output_len,post_sha256,finish_reason,truncated,protocol,n_agents,moderator_model,synthesis_verdict,synthesis_len,synthesis_correct,verdict_revised,r0_verdict_row_advocate,r0_verdict_col_advocate,r0_verdict_third,r1_verdict_row_advocate,r1_verdict_col_advocate,r1_verdict_third,r2_verdict_row_advocate,r2_verdict_col_advocate,r2_verdict_third,r0_row_is_private,r0_col_is_private,r2_row_is_private,r2_col_is_private,r0_row_is_gold,r0_col_is_gold,r2_row_is_gold,r2_col_is_gold,r0_third_correct,r2_third_correct,r3_labels,n_r3_accept,n_r3_accept_with_mod,n_r3_reject,n_r3_unparsed,n_objectors,n_objections_stated,n_modifications_addressed,addressed_roles,addressed_parsed,n_revised,n_accept,n_reject,n_vote_unparsed,unanimous_accept,rejecting_roles,vote_row_advocate,vote_col_advocate,vote_third,n_calls,prompt_tokens,completion_tokens,empty_calls,transcript_truncated_calls,n_calls_type_named,type_named_first_round
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,neutral_reader_nb,241,241,1,DILEMMA_BOTH_PREFER,value,PLAN_12,ACT_1,ACT_2,ACT_2,ACT_1,,ACT_1,ACT_1,ACT_1,PLAN_21,1,01,01,Sage,Morgan,PLAN_12,PLAN_11,PLAN_21,0,0,1,"1,0",3,2,0,0,642,1b6c7dcfe2c9ed0dab47558855487c46bda1d47bac7943e770bec26e27b8b35f,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,638,0,0,ACT_2,ACT_1,PLAN_21,ACT_2,ACT_1,PLAN_21,ACT_2,ACT_1,PLAN_21,1,1,1,1,0,0,0,0,0,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate_nb|player_c_advocate_nb|neutral_reader_nb,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,21329,2059,0,0,11,r2
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,neutral_reader_nb,241,241,2,DILEMMA_BOTH_PREFER,value,PLAN_21,ACT_2,ACT_1,ACT_1,ACT_2,,ACT_2,ACT_2,ACT_2,PLAN_12,1,10,10,Sage,Parker,PLAN_21,PLAN_22,PLAN_12,0,0,1,"1,0",3,2,0,0,552,7f4871e0d0edc899b71868dcedea513659740894db4c17cefa079eabb89cd134,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,673,0,0,ACT_1,ACT_2,PLAN_12,ACT_1,ACT_2,PLAN_12,ACT_1,ACT_2,PLAN_12,1,1,1,1,0,0,0,0,0,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate_nb|player_c_advocate_nb|neutral_reader_nb,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,21409,2088,0,0,6,r2
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,neutral_reader_nb,322,322,0,ASSURANCE,value,PLAN_21,ACT_2,ACT_1,,,,,ACT_1,ACT_2,PLAN_12|PLAN_21,2,10,10,Finley,Wren,PLAN_21,PLAN_21,PLAN_21,1,0,1,"0,1",4,4,0,0,506,12eb100a6440a089955bd4898e7c9f7bd6a893879da78036997bee12562db46b,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,601,1,0,ACT_2,ACT_1,PLAN_21,ACT_2,ACT_1,PLAN_21,ACT_2,ACT_1,PLAN_21,,,,,1,1,1,1,1,1,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate_nb|player_c_advocate_nb|neutral_reader_nb,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,22897,2590,0,0,6,r2
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,neutral_reader_nb,322,322,1,ASSURANCE,value,PLAN_11,ACT_1,ACT_1,,,,,ACT_2,ACT_2,PLAN_11|PLAN_22,2,01,10,Morgan,Emerson,PLAN_11,PLAN_11,PLAN_11,1,0,1,"0,1",4,4,0,0,653,f3dc34708ddbceb5beb7fad05d3d3c47b02ad16ef82e01d6397fbbda6878db34,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_11,739,1,0,ACT_1,ACT_1,PLAN_11,ACT_1,ACT_1,PLAN_11,ACT_1,ACT_1,PLAN_11,,,,,1,1,1,1,1,1,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate_nb|player_c_advocate_nb|neutral_reader_nb,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,21687,2159,0,0,0,
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,neutral_reader_nb,322,322,2,ASSURANCE,value,PLAN_12,ACT_1,ACT_2,,,,,ACT_2,ACT_1,PLAN_12|PLAN_21,2,01,01,Oakley,Sage,PLAN_12,PLAN_12,PLAN_12,1,0,1,"0,1",4,4,0,0,706,360b4d551cfe45ee3b704647cf88d3def30b7dda4eb1186963d00a9232e94d2c,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,550,1,0,ACT_2,ACT_2,PLAN_12,ACT_2,ACT_2,PLAN_12,ACT_2,ACT_2,PLAN_12,,,,,0,1,0,1,1,1,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,0,player_c_advocate_nb|neutral_reader_nb,1,0,2,1,0,0,player_r_advocate_nb,REJECT,ACCEPT,ACCEPT,17,22671,2508,0,0,3,r2
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,neutral_reader_nb,323,323,0,ASSURANCE,value,PLAN_12,ACT_1,ACT_2,,,,,ACT_2,ACT_1,PLAN_12|PLAN_21,2,01,01,Lennox,Parker,PLAN_12,PLAN_12,PLAN_12,1,0,1,"0,1",4,4,0,0,657,236b5c43f9ad3a2a7962b335b826f4e4db3178ae23be82e7af3923501e5869a6,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,782,1,0,ACT_1,ACT_2,PLAN_12,ACT_1,ACT_2,PLAN_12,ACT_1,ACT_2,PLAN_12,,,,,1,1,1,1,1,1,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate_nb|player_c_advocate_nb|neutral_reader_nb,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,23421,2551,0,0,0,
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,neutral_reader_nb,323,323,1,ASSURANCE,value,PLAN_12,ACT_1,ACT_2,,,,,ACT_2,ACT_1,PLAN_12|PLAN_21,2,01,01,Jordan,Rowan,PLAN_12,PLAN_12,PLAN_12,1,0,1,"0,1",4,4,0,0,647,458227f91f40bf925acddba2ff59034a79d68ca6363f018c05fc6890fd09acd3,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,618,1,0,ACT_1,ACT_2,PLAN_12,ACT_1,ACT_2,PLAN_12,ACT_1,ACT_2,PLAN_12,,,,,1,1,1,1,1,1,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate_nb|player_c_advocate_nb|neutral_reader_nb,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,21315,2053,0,0,0,
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,neutral_reader_nb,323,323,2,ASSURANCE,value,PLAN_12,ACT_1,ACT_2,,,,,ACT_2,ACT_1,PLAN_12|PLAN_21,2,01,01,Sage,Jordan,PLAN_12,PLAN_12,PLAN_12,1,0,1,"0,1",4,4,0,0,640,0b4f15d12df9c838cb09c79ec93ba919274cdc34c845cb2dd46e89d47e271797,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,609,1,0,ACT_2,ACT_2,PLAN_12,ACT_1,ACT_2,PLAN_12,ACT_1,ACT_2,PLAN_12,,,,,0,1,1,1,1,1,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate_nb|player_c_advocate_nb|neutral_reader_nb,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,22720,2525,0,0,0,
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,neutral_reader_nb,324,324,0,ASSURANCE,value,PLAN_12,ACT_1,ACT_2,,,,,ACT_2,ACT_2,PLAN_12|PLAN_21,2,01,01,Wren,Quinn,PLAN_12,PLAN_12,PLAN_12,1,0,1,"0,1",4,4,0,0,694,5fb25216a0774e2666260d7c7e4813eed7876245af11639f07a974f5c40f6234,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,674,1,0,ACT_1,ACT_2,PLAN_12,ACT_1,ACT_2,PLAN_12,ACT_1,ACT_2,PLAN_12,,,,,1,1,1,1,1,1,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate_nb|player_c_advocate_nb|neutral_reader_nb,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,21750,2102,0,0,0,
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,neutral_reader_nb,324,324,1,ASSURANCE,value,PLAN_12,ACT_1,ACT_2,,,,,ACT_2,ACT_2,PLAN_12|PLAN_21,2,01,01,Quinn,Parker,PLAN_12,PLAN_12,PLAN_12,1,0,1,"0,1",4,4,0,0,592,dd1b273881d9d21554a7bc4e9b682efb9613e6a53c870e2e42d9a5f6504a73e9,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,699,1,0,ACT_1,ACT_2,NO_RECOMMENDATION,ACT_1,ACT_2,PLAN_12,ACT_1,ACT_2,PLAN_12,,,,,1,1,1,1,0,1,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate_nb|player_c_advocate_nb|neutral_reader_nb,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,22889,2520,0,0,2,synthesis
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,neutral_reader_nb,324,324,2,ASSURANCE,value,PLAN_11,ACT_1,ACT_1,,,,,ACT_2,ACT_1,PLAN_11|PLAN_22,2,01,10,Finley,Greer,PLAN_11,PLAN_11,PLAN_11,1,0,1,"0,1",4,4,0,0,752,cc157fe2afb451c2e100b01466f410225e52c755461d8d0956b281fcb036cdbd,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_11,711,1,0,ACT_1,ACT_1,PLAN_11,ACT_1,ACT_1,PLAN_11,ACT_1,ACT_1,PLAN_11,,,,,1,1,1,1,1,1,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate_nb|player_c_advocate_nb|neutral_reader_nb,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,22495,2362,0,0,0,
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,neutral_reader_nb,332,332,0,ASSURANCE,value,PLAN_11,ACT_1,ACT_1,,,,,ACT_2,ACT_2,PLAN_11|PLAN_22,2,01,10,Parker,Harper,PLAN_11,PLAN_11,PLAN_11,1,0,1,"0,1",4,4,0,0,571,6de96f1b86afe6a000fed76b4dc8eee80f6078aea774e188bf8c4e2471fe6d18,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_11,642,1,0,ACT_1,ACT_1,PLAN_11,ACT_1,ACT_1,PLAN_11,ACT_1,ACT_1,PLAN_11,,,,,1,1,1,1,1,1,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate_nb|player_c_advocate_nb|neutral_reader_nb,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,21865,2238,0,0,5,r2
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,neutral_reader_nb,332,332,1,ASSURANCE,value,PLAN_22,ACT_2,ACT_2,,,,,ACT_1,ACT_1,PLAN_11|PLAN_22,2,10,01,Noor,Oakley,PLAN_22,PLAN_22,PLAN_22,1,0,1,"0,1",4,4,0,0,640,568512dc35b062a00769923417dfacf7e38f6b799a48a452583f4b09de5c464a,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,716,1,0,ACT_1,ACT_2,PLAN_22,ACT_1,ACT_2,PLAN_22,ACT_1,ACT_2,PLAN_22,,,,,0,1,0,1,1,1,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate_nb|player_c_advocate_nb|neutral_reader_nb,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,23890,2876,0,0,8,r1
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,neutral_reader_nb,332,332,2,ASSURANCE,value,PLAN_22,ACT_2,ACT_2,,,,,ACT_1,ACT_1,PLAN_11|PLAN_22,2,10,01,Jordan,Greer,PLAN_22,PLAN_22,PLAN_22,1,0,1,"0,1",4,4,0,0,779,455ea2439698b450a54ac07cd30d54ffc31422813e9d9b72a8afe723431c7b88,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,701,1,0,ACT_2,ACT_1,PLAN_22,ACT_2,ACT_1,PLAN_22,ACT_2,ACT_1,PLAN_22,,,,,1,0,1,0,1,1,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,player_r_advocate_nb|player_c_advocate_nb|neutral_reader_nb,1,0,2,1,0,0,player_c_advocate_nb,ACCEPT,REJECT,ACCEPT,17,23572,2888,0,0,9,r1
grok-4-1-fast-reasoning,game_action_ncot,third_neutral_nb,neutral,neutral_reader_nb,333,333,0,ASSURANCE,value,PLAN_21,ACT_2,ACT_1,,,,,ACT_1,ACT_2,PLAN_12|PLAN_21,2,10,10,Rowan,Jordan,PLAN_21,PLAN_21,PLAN_21,1,0,1,"0,1",4,4,0,0,1027,e6c8712b8d6637dd7a85ab617325e5e93ed6a0f907a1abebf096a5928ccd3253,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,817,1,0,ACT_1,ACT_1,PLAN_21,ACT_1,ACT_1,PLAN_21,ACT_1,ACT_1,PLAN_21,,,,,0,1,0,1,1,1,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,player_r_advocate_nb,1,0,2,1,0,0,player_r_advocate_nb,REJECT,ACCEPT,ACCEPT,17,23782,2909,0,0,14,r1
