model,scaffold,arm,item_id,sample_idx,gold_verdict,n_votes,consensus,source,verdict,noncommittal,at_fault,not_at_fault,output_len,post_sha256,recognized,mem_score,n_sections,complied,finish_reason,truncated,protocol,agent_scaffold,stake_nudge,stake_intervention,r3r4_reasoning_effort,r3r4_thinking_budget,n_agents,moderator_model,synthesis_verdict,synthesis_len,verdict_revised,r3_labels,n_r3_accept,n_r3_accept_with_mod,n_r3_reject,n_r3_unparsed,n_objectors,n_objections_stated,n_modifications_addressed,addressed_roles,addressed_parsed,n_revised,n_accept,n_reject,n_vote_unparsed,unanimous_accept,rejecting_roles,vote_writer_advocate,vote_counterparty,vote_neutral_adjudicator,mean_agent_sections,n_calls,prompt_tokens,completion_tokens,empty_calls,transcript_truncated_calls
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,0,YTA,405,0.958,scruples,ESH,0,1,0,1068,5179af90b71fb4f33ea79252f39666b45769acb3b4e62d94ebc2f554f60f28fc,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,763,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,23987,3730,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,0hqzpR3kznERjnpcZt7dPaVnujNBYLqd,3,YTA,217,0.9585,scruples,YTA,0,1,0,1208,931ee704f1ca39949e6243568540923dc8943a271aa90f4367c2c0b37cf94053,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,945,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,25269,3436,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,2ijbqwTQ4z0EfCxS0rGF6GqMoNqr0Hdw,3,YTA,53,0.9057,scruples,YTA,0,1,0,987,d1ef15762ff98c5b9391c347937aebd02493bb0f7437e7ba4195181240cf3610,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,767,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,0,0,counterparty|neutral_adjudicator,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.333,17,20907,3030,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,3,YTA,405,0.958,scruples,ESH,0,1,0,722,5179af90b71fb4f33ea79252f39666b45769acb3b4e62d94ebc2f554f60f28fc,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,661,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,0,0,counterparty|neutral_adjudicator,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,22181,3217,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,0,YTA,111,0.9099,scruples,YTA,0,1,0,1020,0086fe69b2468df57fb379c9f8c79a369269158744b25fe8831a83f63fe71f1b,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,820,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT,2,1,0,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,20394,3300,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,0,YTA,76,0.9737,scruples,YTA,0,1,0,891,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,858,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate,1,1,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,0.0,17,31192,3901,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,0,YTA,132,0.9167,scruples,ESH,0,1,0,818,1f44affad4cfe9c15e4b344b5798d4b9eb54629eb87c2abfc294e3ae51d17306,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,836,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,0,0,,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,20953,3428,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,0,YTA,62,0.9355,scruples,YTA,0,1,0,706,793c8629009d3fdb59bbb0c87e7d4eb68c0b58781b6e0f9b22875de248886153,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,599,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,19202,2930,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,2,YTA,62,0.9355,scruples,YTA,0,1,0,653,793c8629009d3fdb59bbb0c87e7d4eb68c0b58781b6e0f9b22875de248886153,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,739,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,0,0,counterparty|neutral_adjudicator,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,18787,2712,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,3,YTA,132,0.9167,scruples,YTA,0,1,0,850,1f44affad4cfe9c15e4b344b5798d4b9eb54629eb87c2abfc294e3ae51d17306,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,781,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,0,,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,20357,3220,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,3,YTA,62,0.9355,scruples,YTA,0,1,0,560,793c8629009d3fdb59bbb0c87e7d4eb68c0b58781b6e0f9b22875de248886153,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,693,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,0,0,counterparty|neutral_adjudicator,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.333,17,18138,2547,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,2,YTA,132,0.9167,scruples,YTA,0,1,0,852,1f44affad4cfe9c15e4b344b5798d4b9eb54629eb87c2abfc294e3ae51d17306,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,686,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,19048,2923,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,1,YTA,111,0.9099,scruples,YTA,0,1,0,766,0086fe69b2468df57fb379c9f8c79a369269158744b25fe8831a83f63fe71f1b,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,721,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,18504,2738,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,1,YTA,132,0.9167,scruples,NTA,0,0,1,958,1f44affad4cfe9c15e4b344b5798d4b9eb54629eb87c2abfc294e3ae51d17306,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,NTA,804,0,ACCEPT|REJECT|ACCEPT_WITH_MODIFICATION,1,1,1,0,2,2,2,counterparty|neutral_adjudicator,1,2,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,0.0,17,20427,3304,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,1,YTA,62,0.9355,scruples,YTA,0,1,0,618,793c8629009d3fdb59bbb0c87e7d4eb68c0b58781b6e0f9b22875de248886153,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,774,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,0,0,counterparty|neutral_adjudicator,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.333,17,18915,2710,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,2,YTA,111,0.9099,scruples,YTA,0,1,0,824,0086fe69b2468df57fb379c9f8c79a369269158744b25fe8831a83f63fe71f1b,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,688,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,19896,3184,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,3,YTA,76,0.9737,scruples,YTA,0,1,0,1101,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,902,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,31895,4243,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,2,YTA,76,0.9737,scruples,YTA,0,1,0,967,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,1088,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,0,,0,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,30728,3757,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,1,YTA,141,0.9362,scruples,YTA,0,1,0,774,4ee87beb1291d95fdf5dc10f7ed8779d1c8d8a6f7c13008e1067ef36a2d8b4d0,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,788,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.333,17,18702,2627,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,0,YTA,141,0.9362,scruples,YTA,0,1,0,928,4ee87beb1291d95fdf5dc10f7ed8779d1c8d8a6f7c13008e1067ef36a2d8b4d0,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,850,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,19143,2929,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,0,YTA,52,0.9231,scruples,YTA,0,1,0,1035,77b45ece076ab30c158867a7847ed975222b9681b2bb323f0d6a0ecbdb716022,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,679,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,17600,2828,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,1,YTA,52,0.9231,scruples,YTA,0,1,0,808,77b45ece076ab30c158867a7847ed975222b9681b2bb323f0d6a0ecbdb716022,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,876,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.0,17,18405,3024,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,2,YTA,117,0.9744,scruples,YTA,0,1,0,989,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,742,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.667,17,19515,3015,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,0,YTA,117,0.9744,scruples,YTA,0,1,0,875,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,,,1,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,687,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,1.0,17,19547,3103,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,5oLftSd1P6fHfJUBeACwP9MWjxqtBX8Y,0,YTA,54,0.9259,scruples,ESH,0,1,0,969,11326f1429f839832da2a3a1fb3b7e736bbe4dd61b16834443e1a82e97d01bd5,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,704,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,0.333,17,28165,4176,0,0
grok-4-1-fast-reasoning,deliberation_ncot_standard_cot,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,3,YTA,117,0.9744,scruples,YTA,0,1,0,1038,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,,,1,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,standard_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,725,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate|counterparty|neutral_adjudicator,1,0,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,1.0,17,20097,3197,0,0
