model,scaffold,arm,item_id,sample_idx,gold_verdict,n_votes,consensus,source,verdict,noncommittal,at_fault,not_at_fault,output_len,post_sha256,recognized,mem_score,n_sections,complied,finish_reason,truncated
gpt-5.4-nano,standard,third_person,RyJRw4V7Z33r0j4oGaraeMjtPkgX3RqU,8,YTA,57,1.0,scruples,YTA,0,1,0,403,7d356776dd6904ebedb31a3c055feb5cc2dd262bd2182a7e0b6055468165e6f0,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,3,YTA,244,0.9918,scruples,YTA,0,1,0,402,271e167df6182264da94502b31ebb7b9e64a627d8942964cf21a205b2aadade3,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,0,YTA,225,0.9822,scruples,YTA,0,1,0,520,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,1,YTA,225,0.9822,scruples,YTA,0,1,0,530,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,2,YTA,225,0.9822,scruples,YTA,0,1,0,429,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,5,YTA,244,0.9918,scruples,YTA,0,1,0,482,271e167df6182264da94502b31ebb7b9e64a627d8942964cf21a205b2aadade3,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,4,YTA,244,0.9918,scruples,YTA,0,1,0,468,271e167df6182264da94502b31ebb7b9e64a627d8942964cf21a205b2aadade3,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,7,YTA,244,0.9918,scruples,YTA,0,1,0,416,271e167df6182264da94502b31ebb7b9e64a627d8942964cf21a205b2aadade3,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,8,YTA,244,0.9918,scruples,YTA,0,1,0,441,271e167df6182264da94502b31ebb7b9e64a627d8942964cf21a205b2aadade3,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,iVnnqIpnVK6vjeiI9If2IzDthnJYNFuW,4,YTA,192,0.9844,scruples,YTA,0,1,0,572,09bdc6d28759beaba7b11204e68ff85ffb4460652738f4a61548e5d7a79a8166,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,iVnnqIpnVK6vjeiI9If2IzDthnJYNFuW,3,YTA,192,0.9844,scruples,ESH,0,1,0,581,09bdc6d28759beaba7b11204e68ff85ffb4460652738f4a61548e5d7a79a8166,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,iVnnqIpnVK6vjeiI9If2IzDthnJYNFuW,5,YTA,192,0.9844,scruples,YTA,0,1,0,490,09bdc6d28759beaba7b11204e68ff85ffb4460652738f4a61548e5d7a79a8166,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,0,YTA,52,0.9808,scruples,ESH,0,1,0,505,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,1,YTA,52,0.9808,scruples,ESH,0,1,0,544,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,2,YTA,52,0.9808,scruples,ESH,0,1,0,520,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,iVnnqIpnVK6vjeiI9If2IzDthnJYNFuW,8,YTA,192,0.9844,scruples,YTA,0,1,0,514,09bdc6d28759beaba7b11204e68ff85ffb4460652738f4a61548e5d7a79a8166,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,iVnnqIpnVK6vjeiI9If2IzDthnJYNFuW,7,YTA,192,0.9844,scruples,YTA,0,1,0,583,09bdc6d28759beaba7b11204e68ff85ffb4460652738f4a61548e5d7a79a8166,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,iVnnqIpnVK6vjeiI9If2IzDthnJYNFuW,6,YTA,192,0.9844,scruples,YTA,0,1,0,607,09bdc6d28759beaba7b11204e68ff85ffb4460652738f4a61548e5d7a79a8166,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,6,YTA,225,0.9822,scruples,YTA,0,1,0,391,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,7,YTA,225,0.9822,scruples,UNRESOLVED,1,0,0,425,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,0,YTA,152,0.9803,scruples,YTA,0,1,0,362,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,1,YTA,152,0.9803,scruples,YTA,0,1,0,412,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,2,YTA,152,0.9803,scruples,YTA,0,1,0,443,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,3,YTA,225,0.9822,scruples,YTA,0,1,0,405,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,4,YTA,225,0.9822,scruples,UNRESOLVED,1,0,0,507,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,8,YTA,225,0.9822,scruples,YTA,0,1,0,445,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,4,YTA,52,0.9808,scruples,YTA,0,1,0,502,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,5,YTA,225,0.9822,scruples,YTA,0,1,0,492,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,3,YTA,52,0.9808,scruples,YTA,0,1,0,538,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,0,YTA,241,0.9793,scruples,YTA,0,1,0,589,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,1,YTA,241,0.9793,scruples,YTA,0,1,0,647,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,2,YTA,241,0.9793,scruples,YTA,0,1,0,484,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,7,YTA,52,0.9808,scruples,ESH,0,1,0,462,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,5,YTA,52,0.9808,scruples,ESH,0,1,0,507,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,4,YTA,152,0.9803,scruples,YTA,0,1,0,461,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,3,YTA,152,0.9803,scruples,YTA,0,1,0,487,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,6,YTA,52,0.9808,scruples,ESH,0,1,0,503,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,5,YTA,152,0.9803,scruples,YTA,0,1,0,420,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,0,YTA,89,0.9775,scruples,YTA,0,1,0,402,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,1,YTA,89,0.9775,scruples,YTA,0,1,0,388,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,2,YTA,89,0.9775,scruples,YTA,0,1,0,378,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,8,YTA,52,0.9808,scruples,YTA,0,1,0,541,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,7,YTA,152,0.9803,scruples,YTA,0,1,0,351,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,6,YTA,152,0.9803,scruples,YTA,0,1,0,419,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,3,YTA,241,0.9793,scruples,ESH,0,1,0,661,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,8,YTA,152,0.9803,scruples,YTA,0,1,0,392,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,4,YTA,241,0.9793,scruples,YTA,0,1,0,614,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,0,YTA,288,0.9757,scruples,YTA,0,1,0,613,74135d0e31b9656946e88a0c37cd6776f216ea936ba6f98cb0f92e58289dd8dc,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,1,YTA,288,0.9757,scruples,YTA,0,1,0,576,74135d0e31b9656946e88a0c37cd6776f216ea936ba6f98cb0f92e58289dd8dc,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,2,YTA,288,0.9757,scruples,YTA,0,1,0,533,74135d0e31b9656946e88a0c37cd6776f216ea936ba6f98cb0f92e58289dd8dc,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,6,YTA,241,0.9793,scruples,ESH,0,1,0,510,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,5,YTA,241,0.9793,scruples,YTA,0,1,0,566,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,8,YTA,241,0.9793,scruples,YTA,0,1,0,498,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,7,YTA,241,0.9793,scruples,YTA,0,1,0,580,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,4,YTA,89,0.9775,scruples,YTA,0,1,0,406,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,3,YTA,89,0.9775,scruples,YTA,0,1,0,441,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,0,YTA,117,0.9744,scruples,YTA,0,1,0,451,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,1,YTA,117,0.9744,scruples,YTA,0,1,0,420,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,2,YTA,117,0.9744,scruples,YTA,0,1,0,487,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,5,YTA,89,0.9775,scruples,YTA,0,1,0,450,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,6,YTA,89,0.9775,scruples,YTA,0,1,0,462,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,7,YTA,89,0.9775,scruples,YTA,0,1,0,424,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,8,YTA,89,0.9775,scruples,YTA,0,1,0,426,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,,,1,0,stop,0
