model,scaffold,arm,third_seat,third_role_id,item_id,game_id,sample_idx,gold_type,region,gold_verdict,nash_verdicts,n_nash,row_perm,col_perm,row_name,col_name,row_best_verdict,col_best_verdict,verdict,correct,noncommittal,group_is_nash,group_cell,group_payoff_row,group_payoff_col,output_len,post_sha256,finish_reason,truncated,protocol,n_agents,moderator_model,synthesis_verdict,synthesis_len,synthesis_correct,verdict_revised,r0_verdict_row_advocate,r0_verdict_col_advocate,r0_verdict_third,r1_verdict_row_advocate,r1_verdict_col_advocate,r1_verdict_third,r2_verdict_row_advocate,r2_verdict_col_advocate,r2_verdict_third,r3_labels,n_r3_accept,n_r3_accept_with_mod,n_r3_reject,n_r3_unparsed,n_objectors,n_objections_stated,n_modifications_addressed,addressed_roles,addressed_parsed,n_revised,n_accept,n_reject,n_vote_unparsed,unanimous_accept,rejecting_roles,vote_row_advocate,vote_col_advocate,vote_third,n_calls,prompt_tokens,completion_tokens,empty_calls,transcript_truncated_calls,n_calls_type_named,type_named_first_round
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,125,125,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,10,01,Harper,Quinn,PLAN_12,PLAN_21,PLAN_21,1,0,1,"0,0",2,4,910,049a2ee37650b765585f7a2c6a3f0a7f51b16745c962cdf5b8f211be1206a50e,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,662,1,0,PLAN_12,PLAN_21,PLAN_21,NO_UNIQUE_PLAN,PLAN_21,PLAN_21,NO_UNIQUE_PLAN,PLAN_21,PLAN_21,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,0,0,player_c_advocate|neutral_reader,1,0,2,1,0,0,player_r_advocate,REJECT,ACCEPT,ACCEPT,17,20826,2956,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,126,126,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,01,10,Rowan,Lennox,PLAN_21,PLAN_12,PLAN_12,1,0,1,"0,0",2,4,745,d2c2d0f1a8026e0111db10241be5bf1f93d2de5ae50c79b8a4e4faca9e7a265d,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,659,1,0,PLAN_21,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20017,2507,0,0,14,r1
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,131,131,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,01,01,Sage,Emerson,PLAN_22,PLAN_11,PLAN_11,1,0,1,"0,0",3,4,604,23ad96740af698e02b731694b7bc6fb72e89c6291362a713728288900ee12cea,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_11,711,1,0,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,18810,2110,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,132,132,0,CONFLICT_OF_EQUILIBRIA,cannot_assist,NO_UNIQUE_PLAN,PLAN_11|PLAN_22,2,01,01,Rowan,Jordan,PLAN_22,PLAN_11,NO_UNIQUE_PLAN,1,0,,,,,547,9013dea61c85c5d1070e7efab117ad9edc487fb061e75c8feb057ed728627a92,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,NO_UNIQUE_PLAN,658,1,0,PLAN_22,PLAN_11,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_11,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20069,2724,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,133,133,0,CONFLICT_OF_EQUILIBRIA,cannot_assist,NO_UNIQUE_PLAN,PLAN_11|PLAN_22,2,10,10,Lennox,Sage,PLAN_11,PLAN_22,NO_UNIQUE_PLAN,1,0,,,,,554,5c44f6761f686ff47a3c3d7dce924a3446cf64bc053ed73ff65a444436df94b9,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,NO_UNIQUE_PLAN,639,1,0,PLAN_11,PLAN_22,NO_UNIQUE_PLAN,PLAN_11,PLAN_22,NO_UNIQUE_PLAN,PLAN_11,PLAN_22,NO_UNIQUE_PLAN,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20338,2822,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,134,134,0,CONFLICT_OF_EQUILIBRIA,cannot_assist,NO_UNIQUE_PLAN,PLAN_12|PLAN_21,2,01,10,Sage,Finley,PLAN_21,PLAN_12,NO_UNIQUE_PLAN,1,0,,,,,697,40a92499829b0a9cdd67994f45113638d68cdd399c61196c80ee0c3d362d9e47,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,NO_UNIQUE_PLAN,708,1,0,PLAN_21,PLAN_12,NO_UNIQUE_PLAN,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT,2,1,0,0,1,0,1,player_r_advocate|player_c_advocate|neutral_reader,1,1,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19315,2373,0,0,7,r3_label
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,135,135,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,01,10,Oakley,Taylor,PLAN_21,PLAN_12,PLAN_12,1,0,1,"0,0",3,4,793,96c600739ee97eb41bb06c16a2ecf8b6e0f59f319d2aa7dc83cbbdddf64cad67,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,770,1,0,PLAN_21,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT_WITH_MODIFICATION,2,1,0,0,1,1,1,player_r_advocate|player_c_advocate|neutral_reader,1,1,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20008,2497,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,136,136,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_11,PLAN_11,1,01,01,Noor,Kendall,PLAN_22,PLAN_11,PLAN_11,1,0,1,"0,0",3,4,592,2be1abe48835fc5c6e1518cf1684e9ca78a73966c21c4cc16ffe848b7b83ebb6,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_11,726,1,0,PLAN_22,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19181,2247,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,141,141,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,10,10,Sage,Harper,PLAN_11,PLAN_22,PLAN_22,1,0,1,"0,0",3,4,501,ac42f3f25e0a66c3503f1a15b55ef699922f3decb312f01b690f255a0ecad48f,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_22,609,1,0,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20366,2539,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,142,142,0,CONFLICT_OF_EQUILIBRIA,cannot_assist,NO_UNIQUE_PLAN,PLAN_12|PLAN_21,2,01,10,Quinn,Emerson,PLAN_21,PLAN_12,NO_UNIQUE_PLAN,1,0,,,,,871,3cf7984a5d101a5b6d4cf3ad297f57e1df3a0968027463cb2142d83e723db442,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,NO_UNIQUE_PLAN,666,1,0,PLAN_21,PLAN_12,NO_UNIQUE_PLAN,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,0,player_c_advocate|neutral_reader,1,0,2,1,0,0,player_r_advocate,REJECT,ACCEPT,ACCEPT,17,20446,2938,0,0,4,r1
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,143,143,0,CONFLICT_OF_EQUILIBRIA,cannot_assist,NO_UNIQUE_PLAN,PLAN_11|PLAN_22,2,10,10,Parker,Sage,PLAN_11,PLAN_22,NO_UNIQUE_PLAN,1,0,,,,,664,d14609be5e12447d70f848f0da624acacd2a75b79602803ca295175ff68dc3b3,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,NO_UNIQUE_PLAN,758,1,0,PLAN_11,PLAN_22,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20090,2579,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,144,144,0,CONFLICT_OF_EQUILIBRIA,cannot_assist,NO_UNIQUE_PLAN,PLAN_12|PLAN_21,2,01,10,Rowan,Sage,PLAN_21,PLAN_12,NO_UNIQUE_PLAN,1,0,,,,,869,1d3d03c4ae9c13196bdccc8f0524999d58a8b8944dc2be5895951da255781b75,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,NO_UNIQUE_PLAN,782,1,0,PLAN_21,PLAN_12,NO_UNIQUE_PLAN,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_21,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,player_r_advocate|player_c_advocate|neutral_reader,1,1,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19727,2513,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,145,145,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,01,10,Parker,Harper,PLAN_21,PLAN_12,NO_UNIQUE_PLAN,0,0,,,,,705,b9c00347d19b1eb1b7fce2bf93c2f9c504fbec0e3577956ad0158d86f2c96e47,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,783,1,1,PLAN_21,PLAN_12,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_12,PLAN_12,NO_UNIQUE_PLAN,PLAN_12,PLAN_12,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,player_r_advocate,1,1,1,2,0,0,player_c_advocate|neutral_reader,ACCEPT,REJECT,REJECT,17,20056,2696,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,146,146,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,01,10,Sage,Finley,PLAN_21,PLAN_12,PLAN_12,1,0,1,"0,0",3,4,612,adc0afcdd27f7da02e4e554e8f10e817160caa53378c7330e9560017fecc9c03,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,689,1,0,PLAN_21,PLAN_12,NO_UNIQUE_PLAN,PLAN_12,PLAN_12,NO_UNIQUE_PLAN,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,21789,3106,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,151,151,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_22,PLAN_22,1,01,10,Wren,Oakley,PLAN_21,PLAN_12,NO_UNIQUE_PLAN,0,0,,,,,507,e8f573f3a53f3a439d49c808dab7b2942138f3ab8e7010602ed85ba5728d731e,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,NO_UNIQUE_PLAN,591,0,0,PLAN_21,NO_UNIQUE_PLAN,PLAN_22,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,PLAN_22,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,NO_UNIQUE_PLAN,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20196,2663,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,152,152,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_12,PLAN_12,1,10,01,Jordan,Oakley,PLAN_12,PLAN_21,PLAN_12,1,0,1,"1,1",4,2,572,7632b651881c9e4b9cd0e72a73346759571c5ac0b72a3ba578e8246e80a48497,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_12,581,1,0,PLAN_12,PLAN_21,NO_UNIQUE_PLAN,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,player_r_advocate|player_c_advocate|neutral_reader,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,19862,2623,0,0,0,
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,153,153,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,01,10,Parker,Emerson,PLAN_21,PLAN_12,PLAN_21,1,0,1,"1,1",4,3,981,63f0426ac9e602c08f6ab3aefbcbd25a3a0860dc7a7e5977f2481027c7c29460,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,855,1,0,PLAN_21,PLAN_12,NO_UNIQUE_PLAN,PLAN_21,NO_UNIQUE_PLAN,PLAN_21,PLAN_21,NO_UNIQUE_PLAN,PLAN_21,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,player_r_advocate|player_c_advocate|neutral_reader,1,0,2,1,0,0,player_c_advocate,ACCEPT,REJECT,ACCEPT,17,21534,3227,0,0,5,r2
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,neutral_reader,154,154,0,INCENTIVE_COMPATIBLE_EFFICIENT,neutral,PLAN_21,PLAN_21,1,01,10,Quinn,Noor,PLAN_21,PLAN_12,PLAN_21,1,0,1,"1,1",4,3,742,a4b69f28ddd7041677c90758d9c1cb9f48ebc354d953615099e4f366554ebb25,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_label|moderator_integration|r4_vote,3,grok-4-1-fast-reasoning,PLAN_21,847,1,0,PLAN_21,PLAN_12,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,17,20023,2507,0,0,8,synthesis
