model,scaffold,arm,item_id,sample_idx,gold_verdict,n_votes,consensus,source,verdict,noncommittal,at_fault,not_at_fault,output_len,post_sha256,recognized,mem_score,n_sections,complied,finish_reason,truncated
claude-haiku-4-5,standard,third_person,RyJRw4V7Z33r0j4oGaraeMjtPkgX3RqU,0,YTA,57,1.0,scruples,YTA,0,1,0,755,7d356776dd6904ebedb31a3c055feb5cc2dd262bd2182a7e0b6055468165e6f0,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,RyJRw4V7Z33r0j4oGaraeMjtPkgX3RqU,3,YTA,57,1.0,scruples,YTA,0,1,0,618,7d356776dd6904ebedb31a3c055feb5cc2dd262bd2182a7e0b6055468165e6f0,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,RyJRw4V7Z33r0j4oGaraeMjtPkgX3RqU,1,YTA,57,1.0,scruples,YTA,0,1,0,694,7d356776dd6904ebedb31a3c055feb5cc2dd262bd2182a7e0b6055468165e6f0,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,9xSsphiOU8mwVy8FgJJJcOHFRNQv0LLP,4,YTA,58,1.0,scruples,YTA,0,1,0,754,6a35f459ee1388e2cd12824d9e76f3774eb8727e1ba6a155ecb9b88d94284898,0,0.1167,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,RyJRw4V7Z33r0j4oGaraeMjtPkgX3RqU,2,YTA,57,1.0,scruples,YTA,0,1,0,591,7d356776dd6904ebedb31a3c055feb5cc2dd262bd2182a7e0b6055468165e6f0,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,0,YTA,244,0.9918,scruples,YTA,0,1,0,612,271e167df6182264da94502b31ebb7b9e64a627d8942964cf21a205b2aadade3,0,0.0833,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,2,YTA,244,0.9918,scruples,YTA,0,1,0,754,271e167df6182264da94502b31ebb7b9e64a627d8942964cf21a205b2aadade3,0,0.0833,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,1,YTA,244,0.9918,scruples,YTA,0,1,0,711,271e167df6182264da94502b31ebb7b9e64a627d8942964cf21a205b2aadade3,0,0.0833,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,RyJRw4V7Z33r0j4oGaraeMjtPkgX3RqU,4,YTA,57,1.0,scruples,YTA,0,1,0,744,7d356776dd6904ebedb31a3c055feb5cc2dd262bd2182a7e0b6055468165e6f0,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,3,YTA,244,0.9918,scruples,YTA,0,1,0,711,271e167df6182264da94502b31ebb7b9e64a627d8942964cf21a205b2aadade3,0,0.0833,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,4,YTA,244,0.9918,scruples,YTA,0,1,0,671,271e167df6182264da94502b31ebb7b9e64a627d8942964cf21a205b2aadade3,0,0.0833,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,iVnnqIpnVK6vjeiI9If2IzDthnJYNFuW,1,YTA,192,0.9844,scruples,YTA,0,1,0,1019,09bdc6d28759beaba7b11204e68ff85ffb4460652738f4a61548e5d7a79a8166,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,iVnnqIpnVK6vjeiI9If2IzDthnJYNFuW,4,YTA,192,0.9844,scruples,YTA,0,1,0,872,09bdc6d28759beaba7b11204e68ff85ffb4460652738f4a61548e5d7a79a8166,0,0.1333,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,iVnnqIpnVK6vjeiI9If2IzDthnJYNFuW,3,YTA,192,0.9844,scruples,YTA,0,1,0,845,09bdc6d28759beaba7b11204e68ff85ffb4460652738f4a61548e5d7a79a8166,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,iVnnqIpnVK6vjeiI9If2IzDthnJYNFuW,2,YTA,192,0.9844,scruples,YTA,0,1,0,828,09bdc6d28759beaba7b11204e68ff85ffb4460652738f4a61548e5d7a79a8166,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,iVnnqIpnVK6vjeiI9If2IzDthnJYNFuW,0,YTA,192,0.9844,scruples,YTA,0,1,0,820,09bdc6d28759beaba7b11204e68ff85ffb4460652738f4a61548e5d7a79a8166,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,2,YTA,225,0.9822,scruples,YTA,0,1,0,641,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,0,0.1667,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,3,YTA,225,0.9822,scruples,YTA,0,1,0,622,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,0,0.1667,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,0,YTA,225,0.9822,scruples,YTA,0,1,0,539,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,0,0.1667,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,1,YTA,225,0.9822,scruples,YTA,0,1,0,594,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,0,0.1667,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,4,YTA,225,0.9822,scruples,YTA,0,1,0,670,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,0,0.1667,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,0,YTA,52,0.9808,scruples,ESH,0,1,0,631,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,0,0.1167,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,1,YTA,52,0.9808,scruples,YTA,0,1,0,712,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,0,0.1167,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,3,YTA,52,0.9808,scruples,YTA,0,1,0,633,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,0,0.1167,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,2,YTA,52,0.9808,scruples,ESH,0,1,0,620,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,0,0.1167,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,1,YTA,152,0.9803,scruples,YTA,0,1,0,771,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,0,0.1695,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,4,YTA,52,0.9808,scruples,YTA,0,1,0,713,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,0,0.1167,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,0,YTA,152,0.9803,scruples,YTA,0,1,0,601,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,0,0.1695,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,4,YTA,152,0.9803,scruples,YTA,0,1,0,550,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,0,0.1695,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,3,YTA,152,0.9803,scruples,YTA,0,1,0,485,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,0,0.1695,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,2,YTA,152,0.9803,scruples,YTA,0,1,0,567,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,0,0.1695,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,2,YTA,241,0.9793,scruples,YTA,0,1,0,814,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,0,0.0667,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,1,YTA,241,0.9793,scruples,YTA,0,1,0,823,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,0,0.0667,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,0,YTA,241,0.9793,scruples,YTA,0,1,0,895,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,0,0.0667,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,0,YTA,89,0.9775,scruples,NAH,0,0,1,516,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,0,0.0833,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,4,YTA,241,0.9793,scruples,YTA,0,1,0,749,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,0,0.0667,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,3,YTA,241,0.9793,scruples,YTA,0,1,0,773,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,0,0.0667,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,1,YTA,89,0.9775,scruples,YTA,0,1,0,659,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,0,0.0833,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,2,YTA,89,0.9775,scruples,YTA,0,1,0,587,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,0,0.0833,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,0,YTA,288,0.9757,scruples,YTA,0,1,0,674,74135d0e31b9656946e88a0c37cd6776f216ea936ba6f98cb0f92e58289dd8dc,0,0.1,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,2,YTA,288,0.9757,scruples,YTA,0,1,0,713,74135d0e31b9656946e88a0c37cd6776f216ea936ba6f98cb0f92e58289dd8dc,0,0.1,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,4,YTA,89,0.9775,scruples,YTA,0,1,0,668,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,0,0.0833,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,1,YTA,288,0.9757,scruples,YTA,0,1,0,628,74135d0e31b9656946e88a0c37cd6776f216ea936ba6f98cb0f92e58289dd8dc,0,0.1,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,3,YTA,89,0.9775,scruples,YTA,0,1,0,807,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,0,0.0833,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,3,YTA,288,0.9757,scruples,YTA,0,1,0,775,74135d0e31b9656946e88a0c37cd6776f216ea936ba6f98cb0f92e58289dd8dc,0,0.1,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,0,YTA,117,0.9744,scruples,YTA,0,1,0,512,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,0,0.1667,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,1,YTA,117,0.9744,scruples,YTA,0,1,0,732,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,0,0.1667,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,3,YTA,117,0.9744,scruples,YTA,0,1,0,531,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,0,0.1667,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,4,YTA,288,0.9757,scruples,YTA,0,1,0,780,74135d0e31b9656946e88a0c37cd6776f216ea936ba6f98cb0f92e58289dd8dc,0,0.1,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,4,YTA,117,0.9744,scruples,YTA,0,1,0,619,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,0,0.1667,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,0,YTA,76,0.9737,scruples,YTA,0,1,0,683,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,2,YTA,117,0.9744,scruples,YTA,0,1,0,567,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,0,0.1667,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,1,YTA,76,0.9737,scruples,YTA,0,1,0,654,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,0,YTA,105,0.9714,scruples,ESH,0,1,0,823,4d0be3135dae9209a69c5dbabbc46c6a4364577e6a9f3901f649322d2c4fbbaa,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,2,YTA,76,0.9737,scruples,YTA,0,1,0,865,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,3,YTA,76,0.9737,scruples,YTA,0,1,0,811,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,4,YTA,76,0.9737,scruples,YTA,0,1,0,821,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,2,YTA,105,0.9714,scruples,YTA,0,1,0,592,4d0be3135dae9209a69c5dbabbc46c6a4364577e6a9f3901f649322d2c4fbbaa,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,3,YTA,105,0.9714,scruples,YTA,0,1,0,815,4d0be3135dae9209a69c5dbabbc46c6a4364577e6a9f3901f649322d2c4fbbaa,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,4,YTA,105,0.9714,scruples,YTA,0,1,0,590,4d0be3135dae9209a69c5dbabbc46c6a4364577e6a9f3901f649322d2c4fbbaa,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,x6m1Xfi87zLo6mZwoO5J4bzGhcL3g9XC,0,YTA,476,0.9706,scruples,YTA,0,1,0,664,20e80da835f6865cadb6f725dcbdb384e8fab22c34e861b9de3d8d70367ec6bf,0,0.1167,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,x6m1Xfi87zLo6mZwoO5J4bzGhcL3g9XC,1,YTA,476,0.9706,scruples,YTA,0,1,0,774,20e80da835f6865cadb6f725dcbdb384e8fab22c34e861b9de3d8d70367ec6bf,0,0.1167,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,x6m1Xfi87zLo6mZwoO5J4bzGhcL3g9XC,2,YTA,476,0.9706,scruples,YTA,0,1,0,727,20e80da835f6865cadb6f725dcbdb384e8fab22c34e861b9de3d8d70367ec6bf,0,0.1167,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,1,YTA,105,0.9714,scruples,YTA,0,1,0,685,4d0be3135dae9209a69c5dbabbc46c6a4364577e6a9f3901f649322d2c4fbbaa,0,0.1333,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,x6m1Xfi87zLo6mZwoO5J4bzGhcL3g9XC,3,YTA,476,0.9706,scruples,YTA,0,1,0,604,20e80da835f6865cadb6f725dcbdb384e8fab22c34e861b9de3d8d70367ec6bf,0,0.1167,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,YsrYJPkDyIra5ryKoUyGDcg7xU1zWMg6,3,YTA,232,0.9698,scruples,YTA,0,1,0,728,4232006fb9d0630f0d1f05a9b35279197c38cf8fe6f98dfe755f3ca5c19b355d,0,0.1,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,YsrYJPkDyIra5ryKoUyGDcg7xU1zWMg6,1,YTA,232,0.9698,scruples,YTA,0,1,0,502,4232006fb9d0630f0d1f05a9b35279197c38cf8fe6f98dfe755f3ca5c19b355d,0,0.1,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,x6m1Xfi87zLo6mZwoO5J4bzGhcL3g9XC,4,YTA,476,0.9706,scruples,YTA,0,1,0,672,20e80da835f6865cadb6f725dcbdb384e8fab22c34e861b9de3d8d70367ec6bf,0,0.1167,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,YsrYJPkDyIra5ryKoUyGDcg7xU1zWMg6,0,YTA,232,0.9698,scruples,YTA,0,1,0,602,4232006fb9d0630f0d1f05a9b35279197c38cf8fe6f98dfe755f3ca5c19b355d,0,0.1,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,jZNQPp2OykUOfUcFpCHwCF4iMlbjOaOZ,1,YTA,421,0.9644,scruples,ESH,0,1,0,826,ea91f077494239aa5ea7acd8fe53b8e52de76fb6d115e29e38ae3b8f3ac07dbb,0,0.1,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,jZNQPp2OykUOfUcFpCHwCF4iMlbjOaOZ,2,YTA,421,0.9644,scruples,YTA,0,1,0,762,ea91f077494239aa5ea7acd8fe53b8e52de76fb6d115e29e38ae3b8f3ac07dbb,0,0.1,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,jZNQPp2OykUOfUcFpCHwCF4iMlbjOaOZ,0,YTA,421,0.9644,scruples,ESH,0,1,0,796,ea91f077494239aa5ea7acd8fe53b8e52de76fb6d115e29e38ae3b8f3ac07dbb,0,0.1,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,YsrYJPkDyIra5ryKoUyGDcg7xU1zWMg6,2,YTA,232,0.9698,scruples,YTA,0,1,0,710,4232006fb9d0630f0d1f05a9b35279197c38cf8fe6f98dfe755f3ca5c19b355d,0,0.1,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,YsrYJPkDyIra5ryKoUyGDcg7xU1zWMg6,4,YTA,232,0.9698,scruples,YTA,0,1,0,668,4232006fb9d0630f0d1f05a9b35279197c38cf8fe6f98dfe755f3ca5c19b355d,0,0.1,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,jZNQPp2OykUOfUcFpCHwCF4iMlbjOaOZ,4,YTA,421,0.9644,scruples,ESH,0,1,0,876,ea91f077494239aa5ea7acd8fe53b8e52de76fb6d115e29e38ae3b8f3ac07dbb,0,0.1,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,gwQoOaVaQGUGikmvcf85AV9DKQVQamxO,2,YTA,84,0.9643,scruples,YTA,0,1,0,855,0a96534c6787ac4b4473c06c75b9e073222073e45a5f1b2e786779ce1aed0d2f,0,0.1167,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,gwQoOaVaQGUGikmvcf85AV9DKQVQamxO,0,YTA,84,0.9643,scruples,YTA,0,1,0,833,0a96534c6787ac4b4473c06c75b9e073222073e45a5f1b2e786779ce1aed0d2f,0,0.1167,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,gwQoOaVaQGUGikmvcf85AV9DKQVQamxO,1,YTA,84,0.9643,scruples,YTA,0,1,0,803,0a96534c6787ac4b4473c06c75b9e073222073e45a5f1b2e786779ce1aed0d2f,0,0.1167,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,jZNQPp2OykUOfUcFpCHwCF4iMlbjOaOZ,3,YTA,421,0.9644,scruples,YTA,0,1,0,732,ea91f077494239aa5ea7acd8fe53b8e52de76fb6d115e29e38ae3b8f3ac07dbb,0,0.1,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,0,YTA,273,0.9634,scruples,YTA,0,1,0,764,0a76992ca817ff1b8b66cd7a408f845a9e0b42e8797824e5ca016ba352563d46,0,0.2,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,2,YTA,273,0.9634,scruples,YTA,0,1,0,725,0a76992ca817ff1b8b66cd7a408f845a9e0b42e8797824e5ca016ba352563d46,0,0.2,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,gwQoOaVaQGUGikmvcf85AV9DKQVQamxO,3,YTA,84,0.9643,scruples,YTA,0,1,0,667,0a96534c6787ac4b4473c06c75b9e073222073e45a5f1b2e786779ce1aed0d2f,0,0.1167,1,0,end_turn,0
claude-haiku-4-5,standard,third_person,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,1,YTA,273,0.9634,scruples,YTA,0,1,0,730,0a76992ca817ff1b8b66cd7a408f845a9e0b42e8797824e5ca016ba352563d46,0,0.2,0,0,end_turn,0
claude-haiku-4-5,standard,third_person,gwQoOaVaQGUGikmvcf85AV9DKQVQamxO,4,YTA,84,0.9643,scruples,YTA,0,1,0,771,0a96534c6787ac4b4473c06c75b9e073222073e45a5f1b2e786779ce1aed0d2f,0,0.1167,0,0,end_turn,0
