model,scaffold,arm,item_id,sample_idx,gold_verdict,role_id,paper_role,role_stake,group_verdict,group_at_fault,synthesis_verdict,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,finish_reason,truncated,output_len
claude-haiku-4-5,narrative_cot,third_person,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2251
claude-haiku-4-5,narrative_cot,third_person,3TR1PHhgXTR0AFUY1y0Rqwf8QIIsb01o,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,1,max_tokens,1,2427
claude-haiku-4-5,narrative_cot,third_person,3TR1PHhgXTR0AFUY1y0Rqwf8QIIsb01o,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2487
claude-haiku-4-5,narrative_cot,third_person,3TR1PHhgXTR0AFUY1y0Rqwf8QIIsb01o,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2384
claude-haiku-4-5,narrative_cot,third_person,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,1,max_tokens,1,2357
claude-haiku-4-5,narrative_cot,third_person,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2275
claude-haiku-4-5,narrative_cot,third_person,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2465
claude-haiku-4-5,narrative_cot,third_person,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,0,YTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,231,1,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2442
claude-haiku-4-5,narrative_cot,third_person,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,0,YTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,269,1,0,0,NOVERDICT,0,0,0,1,max_tokens,1,2418
claude-haiku-4-5,narrative_cot,third_person,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,0,YTA,neutral_adjudicator,third_party,none,NTA,0,NTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2391
claude-haiku-4-5,narrative_cot,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,300,1,0,1,ACCEPT,0,1,1,1,end_turn,0,791
claude-haiku-4-5,narrative_cot,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,334,1,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2296
claude-haiku-4-5,narrative_cot,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,248,1,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2374
claude-haiku-4-5,narrative_cot,third_person,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,1,max_tokens,1,2199
claude-haiku-4-5,narrative_cot,third_person,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2309
claude-haiku-4-5,narrative_cot,third_person,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2303
claude-haiku-4-5,narrative_cot,third_person,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,1,max_tokens,1,2197
claude-haiku-4-5,narrative_cot,third_person,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,end_turn,0,1786
claude-haiku-4-5,narrative_cot,third_person,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2336
claude-haiku-4-5,narrative_cot,third_person,4xHrrnrdLbuzYj3WYWuCsbEKbhSebLtQ,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,1,max_tokens,1,2278
claude-haiku-4-5,narrative_cot,third_person,4xHrrnrdLbuzYj3WYWuCsbEKbhSebLtQ,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2307
claude-haiku-4-5,narrative_cot,third_person,4xHrrnrdLbuzYj3WYWuCsbEKbhSebLtQ,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2393
claude-haiku-4-5,narrative_cot,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,1,max_tokens,1,2497
claude-haiku-4-5,narrative_cot,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2503
claude-haiku-4-5,narrative_cot,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2462
claude-haiku-4-5,narrative_cot,third_person,54QBph3dcsPxoxHazHvrDehomy5g7OW7,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,NOVERDICT,0,0,0,1,max_tokens,1,2320
claude-haiku-4-5,narrative_cot,third_person,54QBph3dcsPxoxHazHvrDehomy5g7OW7,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,NOVERDICT,0,modification,107,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2478
claude-haiku-4-5,narrative_cot,third_person,54QBph3dcsPxoxHazHvrDehomy5g7OW7,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2357
claude-haiku-4-5,narrative_cot,third_person,5oLftSd1P6fHfJUBeACwP9MWjxqtBX8Y,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,1,max_tokens,1,2176
claude-haiku-4-5,narrative_cot,third_person,5oLftSd1P6fHfJUBeACwP9MWjxqtBX8Y,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2213
claude-haiku-4-5,narrative_cot,third_person,5oLftSd1P6fHfJUBeACwP9MWjxqtBX8Y,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2121
claude-haiku-4-5,narrative_cot,third_person,5tUyTrfg9FehBDbP6OvIc6WUqUnfWOBD,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,NOVERDICT,0,0,0,1,max_tokens,1,2288
claude-haiku-4-5,narrative_cot,third_person,5tUyTrfg9FehBDbP6OvIc6WUqUnfWOBD,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2358
claude-haiku-4-5,narrative_cot,third_person,5tUyTrfg9FehBDbP6OvIc6WUqUnfWOBD,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2406
claude-haiku-4-5,narrative_cot,third_person,8la6xEK2LWdJrpnp7w2dMqjY7E04XSgl,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,1,max_tokens,1,2324
claude-haiku-4-5,narrative_cot,third_person,8la6xEK2LWdJrpnp7w2dMqjY7E04XSgl,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2358
claude-haiku-4-5,narrative_cot,third_person,8la6xEK2LWdJrpnp7w2dMqjY7E04XSgl,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2375
claude-haiku-4-5,narrative_cot,third_person,6016mnV6uhdymJyK24PKbEZR5093e4hT,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,1,max_tokens,1,2249
claude-haiku-4-5,narrative_cot,third_person,6016mnV6uhdymJyK24PKbEZR5093e4hT,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2222
claude-haiku-4-5,narrative_cot,third_person,6016mnV6uhdymJyK24PKbEZR5093e4hT,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2285
claude-haiku-4-5,narrative_cot,third_person,65X1IysPHzSZiy1UKAt4tAmxhnIaJtCT,0,YTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2295
claude-haiku-4-5,narrative_cot,third_person,65X1IysPHzSZiy1UKAt4tAmxhnIaJtCT,0,YTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,1,max_tokens,1,2309
claude-haiku-4-5,narrative_cot,third_person,65X1IysPHzSZiy1UKAt4tAmxhnIaJtCT,0,YTA,neutral_adjudicator,third_party,none,NTA,0,NTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2500
claude-haiku-4-5,narrative_cot,third_person,993xb3Y3qrGH3PDpD57nX1CX09nHnPDs,0,YTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2233
claude-haiku-4-5,narrative_cot,third_person,993xb3Y3qrGH3PDpD57nX1CX09nHnPDs,0,YTA,counterparty,unmapped,at_fault,NTA,0,NTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,1,max_tokens,1,2302
claude-haiku-4-5,narrative_cot,third_person,993xb3Y3qrGH3PDpD57nX1CX09nHnPDs,0,YTA,neutral_adjudicator,third_party,none,NTA,0,NTA,REJECT,1,unresolvable,286,1,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2321
claude-haiku-4-5,narrative_cot,third_person,8pEVAec46HRymdNVxcfWnsT9yoXoVjyL,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,1,max_tokens,1,2140
claude-haiku-4-5,narrative_cot,third_person,8pEVAec46HRymdNVxcfWnsT9yoXoVjyL,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2176
claude-haiku-4-5,narrative_cot,third_person,8pEVAec46HRymdNVxcfWnsT9yoXoVjyL,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,344,1,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2255
claude-haiku-4-5,narrative_cot,third_person,84BfWnB9rWav5VlToKR0mi1MaYjY0RmS,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,1,max_tokens,1,2467
claude-haiku-4-5,narrative_cot,third_person,84BfWnB9rWav5VlToKR0mi1MaYjY0RmS,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2398
claude-haiku-4-5,narrative_cot,third_person,84BfWnB9rWav5VlToKR0mi1MaYjY0RmS,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2397
claude-haiku-4-5,narrative_cot,third_person,8ZF4h4DjLn13WMOXkFMKbLvifCXaf8Ia,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,1,max_tokens,1,2261
claude-haiku-4-5,narrative_cot,third_person,8ZF4h4DjLn13WMOXkFMKbLvifCXaf8Ia,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2298
claude-haiku-4-5,narrative_cot,third_person,8ZF4h4DjLn13WMOXkFMKbLvifCXaf8Ia,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,NOVERDICT,0,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2381
claude-haiku-4-5,narrative_cot,third_person,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,end_turn,0,620
claude-haiku-4-5,narrative_cot,third_person,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,NOVERDICT,0,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2300
claude-haiku-4-5,narrative_cot,third_person,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,NOVERDICT,0,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2339
claude-haiku-4-5,narrative_cot,third_person,D3lPZSG7upBfsdDkQxc2XHHrjkaf4aun,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,end_turn,0,1002
claude-haiku-4-5,narrative_cot,third_person,D3lPZSG7upBfsdDkQxc2XHHrjkaf4aun,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2427
claude-haiku-4-5,narrative_cot,third_person,D3lPZSG7upBfsdDkQxc2XHHrjkaf4aun,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2241
claude-haiku-4-5,narrative_cot,third_person,EO0BHi5fpPNHfuIIqmEF4G0d4GwEBYOy,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,NOVERDICT,0,0,0,1,max_tokens,1,2338
claude-haiku-4-5,narrative_cot,third_person,EO0BHi5fpPNHfuIIqmEF4G0d4GwEBYOy,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2374
claude-haiku-4-5,narrative_cot,third_person,EO0BHi5fpPNHfuIIqmEF4G0d4GwEBYOy,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2337
claude-haiku-4-5,narrative_cot,third_person,9xSsphiOU8mwVy8FgJJJcOHFRNQv0LLP,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,NOVERDICT,0,0,0,1,max_tokens,1,2354
claude-haiku-4-5,narrative_cot,third_person,9xSsphiOU8mwVy8FgJJJcOHFRNQv0LLP,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2370
claude-haiku-4-5,narrative_cot,third_person,9xSsphiOU8mwVy8FgJJJcOHFRNQv0LLP,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2288
claude-haiku-4-5,narrative_cot,third_person,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,297,1,0,1,NOVERDICT,0,0,0,1,max_tokens,1,2419
claude-haiku-4-5,narrative_cot,third_person,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2277
claude-haiku-4-5,narrative_cot,third_person,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2195
claude-haiku-4-5,narrative_cot,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,NOVERDICT,0,0,0,1,max_tokens,1,2219
claude-haiku-4-5,narrative_cot,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2355
claude-haiku-4-5,narrative_cot,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,492,1,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2308
claude-haiku-4-5,narrative_cot,third_person,GHeGh93JLtOcysz21TxQDa23ebrzQEY1,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,1,max_tokens,1,2302
claude-haiku-4-5,narrative_cot,third_person,GHeGh93JLtOcysz21TxQDa23ebrzQEY1,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2274
claude-haiku-4-5,narrative_cot,third_person,GHeGh93JLtOcysz21TxQDa23ebrzQEY1,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2276
claude-haiku-4-5,narrative_cot,third_person,GFF094lBskUxshaqAauI5FzzafYW73VC,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,308,1,0,1,NOVERDICT,0,0,0,1,max_tokens,1,2465
claude-haiku-4-5,narrative_cot,third_person,GFF094lBskUxshaqAauI5FzzafYW73VC,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2483
claude-haiku-4-5,narrative_cot,third_person,GFF094lBskUxshaqAauI5FzzafYW73VC,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2437
claude-haiku-4-5,narrative_cot,third_person,FIJUfgOh00T24QPaDRILw1obqHuMa8cb,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,1,max_tokens,1,2281
claude-haiku-4-5,narrative_cot,third_person,FIJUfgOh00T24QPaDRILw1obqHuMa8cb,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2271
claude-haiku-4-5,narrative_cot,third_person,FIJUfgOh00T24QPaDRILw1obqHuMa8cb,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2293
claude-haiku-4-5,narrative_cot,third_person,I2ffaaso1ilcFQWUodBpu5dy7vubMFrw,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,1,max_tokens,1,2197
claude-haiku-4-5,narrative_cot,third_person,I2ffaaso1ilcFQWUodBpu5dy7vubMFrw,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,max_tokens,1,2409
claude-haiku-4-5,narrative_cot,third_person,I2ffaaso1ilcFQWUodBpu5dy7vubMFrw,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,219,1,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2394
claude-haiku-4-5,narrative_cot,third_person,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,1,max_tokens,1,2427
claude-haiku-4-5,narrative_cot,third_person,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,NOVERDICT,0,0,0,0,max_tokens,1,2408
claude-haiku-4-5,narrative_cot,third_person,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,NOVERDICT,0,,0,0,0,0,NOVERDICT,0,0,0,0,max_tokens,1,2567
claude-haiku-4-5,narrative_cot,third_person,0QhNF8tvIJOj1UEwwofC3B67eLqta8Xj,0,NTA,writer_advocate,primary_affected,not_at_fault,UNRESOLVED,0,NTA,ACCEPT,1,,0,0,0,1,REJECT,1,1,0,,end_turn,0,1968
