model,scaffold,arm,item_id,sample_idx,gold_verdict,n_votes,consensus,source,verdict,noncommittal,at_fault,not_at_fault,output_len,post_sha256,recognized,mem_score,n_sections,complied,finish_reason,truncated,protocol,agent_scaffold,stake_nudge,stake_intervention,r3r4_reasoning_effort,r3r4_thinking_budget,n_agents,moderator_model,synthesis_verdict,synthesis_len,verdict_revised,r3_labels,n_r3_accept,n_r3_accept_with_mod,n_r3_reject,n_r3_unparsed,n_objectors,n_objections_stated,n_modifications_addressed,addressed_roles,addressed_parsed,n_revised,n_accept,n_reject,n_vote_unparsed,unanimous_accept,rejecting_roles,vote_writer_advocate,vote_counterparty,vote_neutral_adjudicator,mean_agent_sections,n_calls,prompt_tokens,completion_tokens,empty_calls,transcript_truncated_calls
grok-4-1-fast-reasoning,deliberation_ncot,third_person,2kLvahSkuJhANB5vzjbtISqyHaA19k2P,0,YTA,145,0.9103,scruples,NAH,0,0,1,661,7a0f05b3d25f81e4fd84b0d523fa1987d8033887195f00426e6c5cb2e4ca1ce7,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NAH,750,0,ACCEPT|ACCEPT|ACCEPT,3,0,0,0,0,0,0,,1,0,3,0,0,1,,,,,1.667,17,23630,5084,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,2ijbqwTQ4z0EfCxS0rGF6GqMoNqr0Hdw,0,YTA,53,0.9057,scruples,YTA,0,1,0,1047,d1ef15762ff98c5b9391c347937aebd02493bb0f7437e7ba4195181240cf3610,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,688,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge|counterparty_noedge|neutral_adjudicator_noedge,1,0,2,1,0,0,writer_advocate_noedge,,,,0.0,17,23175,5001,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,3,YTA,405,0.958,scruples,ESH,0,1,0,1018,5179af90b71fb4f33ea79252f39666b45769acb3b4e62d94ebc2f554f60f28fc,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,741,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge,1,1,1,2,0,0,counterparty_noedge|neutral_adjudicator_noedge,,,,1.667,17,23197,5264,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,1,YTA,405,0.958,scruples,ESH,0,1,0,1068,5179af90b71fb4f33ea79252f39666b45769acb3b4e62d94ebc2f554f60f28fc,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,929,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge|counterparty_noedge|neutral_adjudicator_noedge,1,0,2,1,0,0,writer_advocate_noedge,,,,0.0,17,22973,4491,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,2,YTA,405,0.958,scruples,ESH,0,1,0,1124,5179af90b71fb4f33ea79252f39666b45769acb3b4e62d94ebc2f554f60f28fc,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,730,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge,1,1,1,2,0,0,counterparty_noedge|neutral_adjudicator_noedge,,,,1.667,17,21924,4115,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,0,YTA,405,0.958,scruples,ESH,0,1,0,1037,5179af90b71fb4f33ea79252f39666b45769acb3b4e62d94ebc2f554f60f28fc,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,693,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge,1,1,1,2,0,0,counterparty_noedge|neutral_adjudicator_noedge,,,,1.667,17,25757,6373,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,2,YTA,132,0.9167,scruples,YTA,0,1,0,1145,1f44affad4cfe9c15e4b344b5798d4b9eb54629eb87c2abfc294e3ae51d17306,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,1109,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge,1,0,2,1,0,0,writer_advocate_noedge,,,,0.0,17,21482,4594,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,1,YTA,132,0.9167,scruples,NTA,0,0,1,1076,1f44affad4cfe9c15e4b344b5798d4b9eb54629eb87c2abfc294e3ae51d17306,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NAH,770,1,REJECT|REJECT|ACCEPT,1,0,2,0,2,2,1,writer_advocate_noedge|neutral_adjudicator_noedge,1,1,1,2,0,0,counterparty_noedge|neutral_adjudicator_noedge,,,,1.667,17,23683,6315,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,0,YTA,132,0.9167,scruples,YTA,0,1,0,757,1f44affad4cfe9c15e4b344b5798d4b9eb54629eb87c2abfc294e3ae51d17306,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,749,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge,1,0,2,1,0,0,writer_advocate_noedge,,,,0.0,17,19125,4184,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,0,YTA,111,0.9099,scruples,YTA,0,1,0,1044,0086fe69b2468df57fb379c9f8c79a369269158744b25fe8831a83f63fe71f1b,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,715,0,REJECT|ACCEPT|ACCEPT_WITH_MODIFICATION,1,1,1,0,2,2,1,counterparty_noedge|neutral_adjudicator_noedge,1,1,2,1,0,0,writer_advocate_noedge,,,,0.333,17,18706,3780,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,1,YTA,111,0.9099,scruples,YTA,0,1,0,938,0086fe69b2468df57fb379c9f8c79a369269158744b25fe8831a83f63fe71f1b,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,766,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge,1,0,2,1,0,0,writer_advocate_noedge,,,,1.667,17,19322,4950,1,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,3,YTA,132,0.9167,scruples,NTA,0,0,1,898,1f44affad4cfe9c15e4b344b5798d4b9eb54629eb87c2abfc294e3ae51d17306,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,1032,1,REJECT|REJECT|ACCEPT,1,0,2,0,2,2,1,writer_advocate_noedge,1,1,1,2,0,0,counterparty_noedge|neutral_adjudicator_noedge,,,,3.333,17,25303,7264,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,2,YTA,111,0.9099,scruples,YTA,0,1,0,1203,0086fe69b2468df57fb379c9f8c79a369269158744b25fe8831a83f63fe71f1b,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,787,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge,1,1,3,0,0,1,,,,,0.0,17,20812,4614,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,3,YTA,111,0.9099,scruples,YTA,0,1,0,1146,0086fe69b2468df57fb379c9f8c79a369269158744b25fe8831a83f63fe71f1b,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,923,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge,1,0,2,1,0,0,writer_advocate_noedge,,,,0.0,17,20930,4567,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,3,YTA,62,0.9355,scruples,ESH,0,1,0,913,793c8629009d3fdb59bbb0c87e7d4eb68c0b58781b6e0f9b22875de248886153,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,637,1,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge,1,0,1,2,0,0,writer_advocate_noedge|counterparty_noedge,,,,0.333,17,20120,4470,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,1,YTA,62,0.9355,scruples,YTA,0,1,0,944,793c8629009d3fdb59bbb0c87e7d4eb68c0b58781b6e0f9b22875de248886153,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,944,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge,1,1,3,0,0,1,,,,,3.333,17,24944,6807,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,2,YTA,62,0.9355,scruples,YTA,0,1,0,931,793c8629009d3fdb59bbb0c87e7d4eb68c0b58781b6e0f9b22875de248886153,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,892,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge|counterparty_noedge|neutral_adjudicator_noedge,1,0,2,1,0,0,writer_advocate_noedge,,,,1.667,17,22846,5388,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,1,YTA,141,0.9362,scruples,YTA,0,1,0,829,4ee87beb1291d95fdf5dc10f7ed8779d1c8d8a6f7c13008e1067ef36a2d8b4d0,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,961,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge,1,0,2,1,0,0,writer_advocate_noedge,,,,1.667,17,22016,5110,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,0,YTA,62,0.9355,scruples,NTA,0,0,1,941,793c8629009d3fdb59bbb0c87e7d4eb68c0b58781b6e0f9b22875de248886153,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,ESH,796,1,REJECT|REJECT|ACCEPT,1,0,2,0,2,2,1,writer_advocate_noedge,1,1,1,2,0,0,counterparty_noedge|neutral_adjudicator_noedge,,,,1.667,17,24491,6970,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,1,YTA,76,0.9737,scruples,YTA,0,1,0,1199,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,958,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge|counterparty_noedge|neutral_adjudicator_noedge,1,0,1,2,0,0,writer_advocate_noedge|counterparty_noedge,,,,1.667,17,36220,8394,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,3,YTA,76,0.9737,scruples,YTA,0,1,0,1236,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,1015,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge|counterparty_noedge|neutral_adjudicator_noedge,1,0,2,1,0,0,writer_advocate_noedge,,,,0.0,17,30712,5253,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,2,YTA,76,0.9737,scruples,NAH,0,0,1,929,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NAH,794,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge|counterparty_noedge|neutral_adjudicator_noedge,1,1,2,1,0,0,writer_advocate_noedge,,,,1.667,17,32398,6409,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,0,YTA,76,0.9737,scruples,YTA,0,1,0,1007,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,1012,0,REJECT|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,2,1,0,3,3,2,counterparty_noedge|neutral_adjudicator_noedge,1,2,2,1,0,0,writer_advocate_noedge,,,,0.0,17,30919,5411,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,0,YTA,141,0.9362,scruples,YTA,0,1,0,1055,4ee87beb1291d95fdf5dc10f7ed8779d1c8d8a6f7c13008e1067ef36a2d8b4d0,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,832,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge,1,0,2,1,0,0,writer_advocate_noedge,,,,2.0,17,21179,5099,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,2,YTA,141,0.9362,scruples,YTA,0,1,0,973,4ee87beb1291d95fdf5dc10f7ed8779d1c8d8a6f7c13008e1067ef36a2d8b4d0,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,841,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge|counterparty_noedge|neutral_adjudicator_noedge,1,0,2,1,0,0,writer_advocate_noedge,,,,5.0,17,30531,10089,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,3,YTA,141,0.9362,scruples,YTA,0,1,0,1219,4ee87beb1291d95fdf5dc10f7ed8779d1c8d8a6f7c13008e1067ef36a2d8b4d0,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,858,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge,1,0,2,1,0,0,writer_advocate_noedge,,,,0.0,17,18847,3263,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,1,YTA,52,0.9231,scruples,YTA,0,1,0,685,77b45ece076ab30c158867a7847ed975222b9681b2bb323f0d6a0ecbdb716022,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,608,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge,1,0,2,1,0,0,writer_advocate_noedge,,,,0.0,17,17287,4025,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,3,YTA,52,0.9231,scruples,NAH,0,0,1,957,77b45ece076ab30c158867a7847ed975222b9681b2bb323f0d6a0ecbdb716022,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,NAH,663,0,ACCEPT|REJECT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge|counterparty_noedge|neutral_adjudicator_noedge,1,1,3,0,0,1,,,,,1.667,17,19344,4545,0,0
grok-4-1-fast-reasoning,deliberation_ncot,third_person,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,0,YTA,52,0.9231,scruples,YTA,0,1,0,777,77b45ece076ab30c158867a7847ed975222b9681b2bb323f0d6a0ecbdb716022,,,0,0,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,grok-4-1-fast-reasoning,YTA,751,0,REJECT|ACCEPT|ACCEPT,2,0,1,0,1,1,1,writer_advocate_noedge,1,0,2,1,0,0,writer_advocate_noedge,,,,0.0,17,17702,3740,0,0
