model,scaffold,arm,item_id,sample_idx,gold_verdict,n_votes,consensus,source,verdict,noncommittal,at_fault,not_at_fault,output_len,post_sha256,recognized,mem_score,n_sections,complied,finish_reason,truncated
grok-4-1-fast-reasoning,narrative_cot,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,2,YTA,89,0.9775,scruples,YTA,0,1,0,2903,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,0,0.1667,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,0,YTA,288,0.9757,scruples,YTA,0,1,0,3358,74135d0e31b9656946e88a0c37cd6776f216ea936ba6f98cb0f92e58289dd8dc,0,0.1333,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,2,YTA,288,0.9757,scruples,YTA,0,1,0,2800,74135d0e31b9656946e88a0c37cd6776f216ea936ba6f98cb0f92e58289dd8dc,0,0.1333,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,2,YTA,117,0.9744,scruples,YTA,0,1,0,3862,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,0,0.2167,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,0,YTA,117,0.9744,scruples,YTA,0,1,0,4117,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,0,0.2167,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,1,YTA,117,0.9744,scruples,YTA,0,1,0,3443,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,0,0.2167,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,0,YTA,76,0.9737,scruples,YTA,0,1,0,2985,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,0,0.2167,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,2,YTA,76,0.9737,scruples,YTA,0,1,0,3224,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,0,0.2167,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,2,YTA,105,0.9714,scruples,YTA,0,1,0,3978,4d0be3135dae9209a69c5dbabbc46c6a4364577e6a9f3901f649322d2c4fbbaa,0,0.1333,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,0,YTA,105,0.9714,scruples,YTA,0,1,0,2953,4d0be3135dae9209a69c5dbabbc46c6a4364577e6a9f3901f649322d2c4fbbaa,0,0.1333,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,x6m1Xfi87zLo6mZwoO5J4bzGhcL3g9XC,0,YTA,476,0.9706,scruples,NOVERDICT,1,0,0,0,20e80da835f6865cadb6f725dcbdb384e8fab22c34e861b9de3d8d70367ec6bf,0,0.2,0,0,content_filter,0
grok-4-1-fast-reasoning,narrative_cot,third_person,YsrYJPkDyIra5ryKoUyGDcg7xU1zWMg6,0,YTA,232,0.9698,scruples,YTA,0,1,0,2818,4232006fb9d0630f0d1f05a9b35279197c38cf8fe6f98dfe755f3ca5c19b355d,0,0.15,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,x6m1Xfi87zLo6mZwoO5J4bzGhcL3g9XC,1,YTA,476,0.9706,scruples,NOVERDICT,1,0,0,0,20e80da835f6865cadb6f725dcbdb384e8fab22c34e861b9de3d8d70367ec6bf,0,0.2,0,0,content_filter,0
grok-4-1-fast-reasoning,narrative_cot,third_person,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,1,YTA,105,0.9714,scruples,YTA,0,1,0,3243,4d0be3135dae9209a69c5dbabbc46c6a4364577e6a9f3901f649322d2c4fbbaa,0,0.1333,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,YsrYJPkDyIra5ryKoUyGDcg7xU1zWMg6,2,YTA,232,0.9698,scruples,YTA,0,1,0,4436,4232006fb9d0630f0d1f05a9b35279197c38cf8fe6f98dfe755f3ca5c19b355d,0,0.15,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,jZNQPp2OykUOfUcFpCHwCF4iMlbjOaOZ,0,YTA,421,0.9644,scruples,YTA,0,1,0,3911,ea91f077494239aa5ea7acd8fe53b8e52de76fb6d115e29e38ae3b8f3ac07dbb,0,0.1333,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,x6m1Xfi87zLo6mZwoO5J4bzGhcL3g9XC,2,YTA,476,0.9706,scruples,NOVERDICT,1,0,0,0,20e80da835f6865cadb6f725dcbdb384e8fab22c34e861b9de3d8d70367ec6bf,0,0.2,0,0,content_filter,0
grok-4-1-fast-reasoning,narrative_cot,third_person,jZNQPp2OykUOfUcFpCHwCF4iMlbjOaOZ,1,YTA,421,0.9644,scruples,YTA,0,1,0,4993,ea91f077494239aa5ea7acd8fe53b8e52de76fb6d115e29e38ae3b8f3ac07dbb,0,0.1333,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,YsrYJPkDyIra5ryKoUyGDcg7xU1zWMg6,1,YTA,232,0.9698,scruples,YTA,0,1,0,3364,4232006fb9d0630f0d1f05a9b35279197c38cf8fe6f98dfe755f3ca5c19b355d,0,0.15,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,gwQoOaVaQGUGikmvcf85AV9DKQVQamxO,1,YTA,84,0.9643,scruples,YTA,0,1,0,2424,0a96534c6787ac4b4473c06c75b9e073222073e45a5f1b2e786779ce1aed0d2f,0,0.2167,4,0,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,gwQoOaVaQGUGikmvcf85AV9DKQVQamxO,0,YTA,84,0.9643,scruples,YTA,0,1,0,2926,0a96534c6787ac4b4473c06c75b9e073222073e45a5f1b2e786779ce1aed0d2f,0,0.2167,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,jZNQPp2OykUOfUcFpCHwCF4iMlbjOaOZ,2,YTA,421,0.9644,scruples,YTA,0,1,0,4289,ea91f077494239aa5ea7acd8fe53b8e52de76fb6d115e29e38ae3b8f3ac07dbb,0,0.1333,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,0,YTA,273,0.9634,scruples,YTA,0,1,0,3819,0a76992ca817ff1b8b66cd7a408f845a9e0b42e8797824e5ca016ba352563d46,0,0.0,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,1,YTA,273,0.9634,scruples,YTA,0,1,0,3198,0a76992ca817ff1b8b66cd7a408f845a9e0b42e8797824e5ca016ba352563d46,0,0.0,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,8la6xEK2LWdJrpnp7w2dMqjY7E04XSgl,0,YTA,543,0.9632,scruples,YTA,0,1,0,2627,bd1d72767e514e7dcdbd765971093e24adad8b01558be7473ba9d362a9959f36,0,0.2167,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,2,YTA,273,0.9634,scruples,YTA,0,1,0,3218,0a76992ca817ff1b8b66cd7a408f845a9e0b42e8797824e5ca016ba352563d46,0,0.0,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,YVCaNL2p6A16wXiCfOpPA2sGCK0j8vQb,0,YTA,80,0.9625,scruples,ESH,0,1,0,3157,dce652538a71f7e79c354367dab2ba3f80e986a73bc789f83815b6a63668b1ff,0,0.0,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,kcqIxIgOOYGwVw9KIg2VBIVuxY7OknY4,0,YTA,182,0.9615,scruples,YTA,0,1,0,4146,02b7d21f49f469311b0c1d5ae0797e6d4288624c53d7ee6126ef1e319103f98e,0,0.0667,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,YVCaNL2p6A16wXiCfOpPA2sGCK0j8vQb,1,YTA,80,0.9625,scruples,NAH,0,0,1,4107,dce652538a71f7e79c354367dab2ba3f80e986a73bc789f83815b6a63668b1ff,0,0.0,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,8la6xEK2LWdJrpnp7w2dMqjY7E04XSgl,1,YTA,543,0.9632,scruples,YTA,0,1,0,4581,bd1d72767e514e7dcdbd765971093e24adad8b01558be7473ba9d362a9959f36,0,0.2167,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,YVCaNL2p6A16wXiCfOpPA2sGCK0j8vQb,2,YTA,80,0.9625,scruples,NAH,0,0,1,3097,dce652538a71f7e79c354367dab2ba3f80e986a73bc789f83815b6a63668b1ff,0,0.0,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,8la6xEK2LWdJrpnp7w2dMqjY7E04XSgl,2,YTA,543,0.9632,scruples,YTA,0,1,0,3796,bd1d72767e514e7dcdbd765971093e24adad8b01558be7473ba9d362a9959f36,0,0.2167,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,kcqIxIgOOYGwVw9KIg2VBIVuxY7OknY4,2,YTA,182,0.9615,scruples,YTA,0,1,0,3626,02b7d21f49f469311b0c1d5ae0797e6d4288624c53d7ee6126ef1e319103f98e,0,0.0667,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,kcqIxIgOOYGwVw9KIg2VBIVuxY7OknY4,1,YTA,182,0.9615,scruples,YTA,0,1,0,3876,02b7d21f49f469311b0c1d5ae0797e6d4288624c53d7ee6126ef1e319103f98e,0,0.0667,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,0,YTA,78,0.9615,scruples,YTA,0,1,0,3933,c72d044f42bcedc63b2c4590c06069da1df3113008d4c61d49b81c666823e348,0,0.0833,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,1,YTA,156,0.9615,scruples,YTA,0,1,0,3004,8a781c465677f5f910063ec6ddaf03fe84f935a66d91af93ab8a82e995d6f2e6,0,0.1833,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,0,YTA,156,0.9615,scruples,YTA,0,1,0,3197,8a781c465677f5f910063ec6ddaf03fe84f935a66d91af93ab8a82e995d6f2e6,0,0.1833,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,2,YTA,156,0.9615,scruples,YTA,0,1,0,3563,8a781c465677f5f910063ec6ddaf03fe84f935a66d91af93ab8a82e995d6f2e6,0,0.1833,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,KNF07Gnlz70l4SKpQS3MwYuT4aptV9Gy,0,YTA,125,0.96,scruples,ESH,0,1,0,2900,757249a1a6a6f7f9bfba883da23c0f172b0e2a75eff1cd0722d7d693833d8861,0,0.2,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,2,YTA,78,0.9615,scruples,YTA,0,1,0,2677,c72d044f42bcedc63b2c4590c06069da1df3113008d4c61d49b81c666823e348,0,0.0833,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,1,YTA,78,0.9615,scruples,YTA,0,1,0,3971,c72d044f42bcedc63b2c4590c06069da1df3113008d4c61d49b81c666823e348,0,0.0833,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,KNF07Gnlz70l4SKpQS3MwYuT4aptV9Gy,2,YTA,125,0.96,scruples,ESH,0,1,0,4083,757249a1a6a6f7f9bfba883da23c0f172b0e2a75eff1cd0722d7d693833d8861,0,0.2,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,EO0BHi5fpPNHfuIIqmEF4G0d4GwEBYOy,0,YTA,50,0.96,scruples,YTA,0,1,0,2521,9cccc24682bb910426143f930baf3362d7c0aa4eed0793f0f2bab5a60590c173,0,0.2542,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,EO0BHi5fpPNHfuIIqmEF4G0d4GwEBYOy,1,YTA,50,0.96,scruples,YTA,0,1,0,4749,9cccc24682bb910426143f930baf3362d7c0aa4eed0793f0f2bab5a60590c173,0,0.2542,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,KNF07Gnlz70l4SKpQS3MwYuT4aptV9Gy,1,YTA,125,0.96,scruples,NOVERDICT,1,0,0,0,757249a1a6a6f7f9bfba883da23c0f172b0e2a75eff1cd0722d7d693833d8861,0,0.2,0,0,content_filter,0
grok-4-1-fast-reasoning,narrative_cot,third_person,EO0BHi5fpPNHfuIIqmEF4G0d4GwEBYOy,2,YTA,50,0.96,scruples,YTA,0,1,0,3404,9cccc24682bb910426143f930baf3362d7c0aa4eed0793f0f2bab5a60590c173,0,0.2542,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,pT9SRwhik9gHNL7mfWKFoDzySuJrXFy8,1,YTA,99,0.9596,scruples,YTA,0,1,0,3283,692431841d3e572f6325566de1ffbbac6ab8d24b646da4f7dfbc434ed4f352f7,0,0.2667,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,yCO7fLFjugjO7AnaCsVa8SOSIMhVCEvC,0,YTA,199,0.9598,scruples,ESH,0,1,0,2792,8720d0b5cf0445f2fc51c7c6e1cce405114fc9e5287cb9375460875ec79a4993,0,0.15,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,pT9SRwhik9gHNL7mfWKFoDzySuJrXFy8,0,YTA,99,0.9596,scruples,YTA,0,1,0,4645,692431841d3e572f6325566de1ffbbac6ab8d24b646da4f7dfbc434ed4f352f7,0,0.2667,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,yCO7fLFjugjO7AnaCsVa8SOSIMhVCEvC,1,YTA,199,0.9598,scruples,NTA,0,0,1,4023,8720d0b5cf0445f2fc51c7c6e1cce405114fc9e5287cb9375460875ec79a4993,0,0.15,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,yCO7fLFjugjO7AnaCsVa8SOSIMhVCEvC,2,YTA,199,0.9598,scruples,NTA,0,0,1,2618,8720d0b5cf0445f2fc51c7c6e1cce405114fc9e5287cb9375460875ec79a4993,0,0.15,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,JRfEwdB9DtiSr2ubnOghZCjHpb0LUS7A,0,YTA,1019,0.9588,scruples,YTA,0,1,0,3214,202da3f7563f3a2939cc232f8b9ab08588e1103f594977ceead4ccd9fe368149,0,0.0,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,JRfEwdB9DtiSr2ubnOghZCjHpb0LUS7A,1,YTA,1019,0.9588,scruples,YTA,0,1,0,2305,202da3f7563f3a2939cc232f8b9ab08588e1103f594977ceead4ccd9fe368149,0,0.0,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,pT9SRwhik9gHNL7mfWKFoDzySuJrXFy8,2,YTA,99,0.9596,scruples,YTA,0,1,0,5530,692431841d3e572f6325566de1ffbbac6ab8d24b646da4f7dfbc434ed4f352f7,0,0.2667,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,0hqzpR3kznERjnpcZt7dPaVnujNBYLqd,1,YTA,217,0.9585,scruples,YTA,0,1,0,4486,931ee704f1ca39949e6243568540923dc8943a271aa90f4367c2c0b37cf94053,0,0.15,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,JRfEwdB9DtiSr2ubnOghZCjHpb0LUS7A,2,YTA,1019,0.9588,scruples,YTA,0,1,0,3207,202da3f7563f3a2939cc232f8b9ab08588e1103f594977ceead4ccd9fe368149,0,0.0,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,2,YTA,405,0.958,scruples,YTA,0,1,0,3739,5179af90b71fb4f33ea79252f39666b45769acb3b4e62d94ebc2f554f60f28fc,0,0.0667,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,0,YTA,405,0.958,scruples,YTA,0,1,0,3268,5179af90b71fb4f33ea79252f39666b45769acb3b4e62d94ebc2f554f60f28fc,0,0.0667,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,0hqzpR3kznERjnpcZt7dPaVnujNBYLqd,0,YTA,217,0.9585,scruples,YTA,0,1,0,5040,931ee704f1ca39949e6243568540923dc8943a271aa90f4367c2c0b37cf94053,0,0.15,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,1,YTA,405,0.958,scruples,ESH,0,1,0,4738,5179af90b71fb4f33ea79252f39666b45769acb3b4e62d94ebc2f554f60f28fc,0,0.0667,5,1,stop,0
grok-4-1-fast-reasoning,narrative_cot,third_person,HfW39dPEga4lxOoCdiO82f39nuZeTrKV,0,YTA,3498,0.9565,scruples,ESH,0,1,0,3506,c6b8c1c4540c6fe9de5cc8a57beb772368079f72318bfa68df77f9d15417b528,0,0.2667,5,1,stop,0
