model,scaffold,arm,item_id,sample_idx,gold_verdict,n_votes,consensus,source,verdict,noncommittal,at_fault,not_at_fault,output_len,post_sha256,recognized,mem_score,n_sections,complied,finish_reason,truncated
Mistral-Large-3-2,narrative_cot,third_person,jZNQPp2OykUOfUcFpCHwCF4iMlbjOaOZ,0,YTA,421,0.9644,scruples,YTA,0,1,0,3977,ea91f077494239aa5ea7acd8fe53b8e52de76fb6d115e29e38ae3b8f3ac07dbb,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,gwQoOaVaQGUGikmvcf85AV9DKQVQamxO,2,YTA,84,0.9643,scruples,YTA,0,1,0,2935,0a96534c6787ac4b4473c06c75b9e073222073e45a5f1b2e786779ce1aed0d2f,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,0,YTA,273,0.9634,scruples,YTA,0,1,0,6835,0a76992ca817ff1b8b66cd7a408f845a9e0b42e8797824e5ca016ba352563d46,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,8la6xEK2LWdJrpnp7w2dMqjY7E04XSgl,0,YTA,543,0.9632,scruples,YTA,0,1,0,4380,bd1d72767e514e7dcdbd765971093e24adad8b01558be7473ba9d362a9959f36,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,1,YTA,273,0.9634,scruples,YTA,0,1,0,8427,0a76992ca817ff1b8b66cd7a408f845a9e0b42e8797824e5ca016ba352563d46,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,8la6xEK2LWdJrpnp7w2dMqjY7E04XSgl,1,YTA,543,0.9632,scruples,YTA,0,1,0,4801,bd1d72767e514e7dcdbd765971093e24adad8b01558be7473ba9d362a9959f36,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,2,YTA,273,0.9634,scruples,YTA,0,1,0,6416,0a76992ca817ff1b8b66cd7a408f845a9e0b42e8797824e5ca016ba352563d46,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,8la6xEK2LWdJrpnp7w2dMqjY7E04XSgl,2,YTA,543,0.9632,scruples,YTA,0,1,0,3604,bd1d72767e514e7dcdbd765971093e24adad8b01558be7473ba9d362a9959f36,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,YVCaNL2p6A16wXiCfOpPA2sGCK0j8vQb,0,YTA,80,0.9625,scruples,NTA,0,0,1,3296,dce652538a71f7e79c354367dab2ba3f80e986a73bc789f83815b6a63668b1ff,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,YVCaNL2p6A16wXiCfOpPA2sGCK0j8vQb,1,YTA,80,0.9625,scruples,NTA,0,0,1,4157,dce652538a71f7e79c354367dab2ba3f80e986a73bc789f83815b6a63668b1ff,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,YVCaNL2p6A16wXiCfOpPA2sGCK0j8vQb,2,YTA,80,0.9625,scruples,YTA,0,1,0,4897,dce652538a71f7e79c354367dab2ba3f80e986a73bc789f83815b6a63668b1ff,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,kcqIxIgOOYGwVw9KIg2VBIVuxY7OknY4,0,YTA,182,0.9615,scruples,NTA,0,0,1,5034,02b7d21f49f469311b0c1d5ae0797e6d4288624c53d7ee6126ef1e319103f98e,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,kcqIxIgOOYGwVw9KIg2VBIVuxY7OknY4,1,YTA,182,0.9615,scruples,NTA,0,0,1,3977,02b7d21f49f469311b0c1d5ae0797e6d4288624c53d7ee6126ef1e319103f98e,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,0,YTA,156,0.9615,scruples,YTA,0,1,0,3178,8a781c465677f5f910063ec6ddaf03fe84f935a66d91af93ab8a82e995d6f2e6,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,kcqIxIgOOYGwVw9KIg2VBIVuxY7OknY4,2,YTA,182,0.9615,scruples,NTA,0,0,1,3707,02b7d21f49f469311b0c1d5ae0797e6d4288624c53d7ee6126ef1e319103f98e,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,1,YTA,156,0.9615,scruples,YTA,0,1,0,3708,8a781c465677f5f910063ec6ddaf03fe84f935a66d91af93ab8a82e995d6f2e6,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,csJHlMWIUC5lg4i573nh0Bd3hDHlbd4a,2,YTA,156,0.9615,scruples,YTA,0,1,0,3384,8a781c465677f5f910063ec6ddaf03fe84f935a66d91af93ab8a82e995d6f2e6,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,KNF07Gnlz70l4SKpQS3MwYuT4aptV9Gy,0,YTA,125,0.96,scruples,YTA,0,1,0,3029,757249a1a6a6f7f9bfba883da23c0f172b0e2a75eff1cd0722d7d693833d8861,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,0,YTA,78,0.9615,scruples,YTA,0,1,0,9906,c72d044f42bcedc63b2c4590c06069da1df3113008d4c61d49b81c666823e348,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,1,YTA,78,0.9615,scruples,YTA,0,1,0,9548,c72d044f42bcedc63b2c4590c06069da1df3113008d4c61d49b81c666823e348,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,HwC1TLrHo3CiQmNnN5A5frZdGrJEdhia,2,YTA,78,0.9615,scruples,YTA,0,1,0,6393,c72d044f42bcedc63b2c4590c06069da1df3113008d4c61d49b81c666823e348,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,KNF07Gnlz70l4SKpQS3MwYuT4aptV9Gy,1,YTA,125,0.96,scruples,YTA,0,1,0,3528,757249a1a6a6f7f9bfba883da23c0f172b0e2a75eff1cd0722d7d693833d8861,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,KNF07Gnlz70l4SKpQS3MwYuT4aptV9Gy,2,YTA,125,0.96,scruples,YTA,0,1,0,4867,757249a1a6a6f7f9bfba883da23c0f172b0e2a75eff1cd0722d7d693833d8861,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,EO0BHi5fpPNHfuIIqmEF4G0d4GwEBYOy,0,YTA,50,0.96,scruples,YTA,0,1,0,6468,9cccc24682bb910426143f930baf3362d7c0aa4eed0793f0f2bab5a60590c173,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,EO0BHi5fpPNHfuIIqmEF4G0d4GwEBYOy,2,YTA,50,0.96,scruples,YTA,0,1,0,2723,9cccc24682bb910426143f930baf3362d7c0aa4eed0793f0f2bab5a60590c173,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,EO0BHi5fpPNHfuIIqmEF4G0d4GwEBYOy,1,YTA,50,0.96,scruples,YTA,0,1,0,6638,9cccc24682bb910426143f930baf3362d7c0aa4eed0793f0f2bab5a60590c173,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,yCO7fLFjugjO7AnaCsVa8SOSIMhVCEvC,0,YTA,199,0.9598,scruples,NTA,0,0,1,2609,8720d0b5cf0445f2fc51c7c6e1cce405114fc9e5287cb9375460875ec79a4993,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,yCO7fLFjugjO7AnaCsVa8SOSIMhVCEvC,1,YTA,199,0.9598,scruples,NTA,0,0,1,6261,8720d0b5cf0445f2fc51c7c6e1cce405114fc9e5287cb9375460875ec79a4993,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,yCO7fLFjugjO7AnaCsVa8SOSIMhVCEvC,2,YTA,199,0.9598,scruples,NTA,0,0,1,2610,8720d0b5cf0445f2fc51c7c6e1cce405114fc9e5287cb9375460875ec79a4993,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,pT9SRwhik9gHNL7mfWKFoDzySuJrXFy8,0,YTA,99,0.9596,scruples,NTA,0,0,1,10204,692431841d3e572f6325566de1ffbbac6ab8d24b646da4f7dfbc434ed4f352f7,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,JRfEwdB9DtiSr2ubnOghZCjHpb0LUS7A,1,YTA,1019,0.9588,scruples,YTA,0,1,0,5694,202da3f7563f3a2939cc232f8b9ab08588e1103f594977ceead4ccd9fe368149,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,pT9SRwhik9gHNL7mfWKFoDzySuJrXFy8,2,YTA,99,0.9596,scruples,NTA,0,0,1,6290,692431841d3e572f6325566de1ffbbac6ab8d24b646da4f7dfbc434ed4f352f7,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,JRfEwdB9DtiSr2ubnOghZCjHpb0LUS7A,0,YTA,1019,0.9588,scruples,YTA,0,1,0,6383,202da3f7563f3a2939cc232f8b9ab08588e1103f594977ceead4ccd9fe368149,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,pT9SRwhik9gHNL7mfWKFoDzySuJrXFy8,1,YTA,99,0.9596,scruples,NTA,0,0,1,7326,692431841d3e572f6325566de1ffbbac6ab8d24b646da4f7dfbc434ed4f352f7,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,0hqzpR3kznERjnpcZt7dPaVnujNBYLqd,1,YTA,217,0.9585,scruples,YTA,0,1,0,3873,931ee704f1ca39949e6243568540923dc8943a271aa90f4367c2c0b37cf94053,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,JRfEwdB9DtiSr2ubnOghZCjHpb0LUS7A,2,YTA,1019,0.9588,scruples,YTA,0,1,0,6325,202da3f7563f3a2939cc232f8b9ab08588e1103f594977ceead4ccd9fe368149,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,0hqzpR3kznERjnpcZt7dPaVnujNBYLqd,0,YTA,217,0.9585,scruples,YTA,0,1,0,4017,931ee704f1ca39949e6243568540923dc8943a271aa90f4367c2c0b37cf94053,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,1,YTA,405,0.958,scruples,YTA,0,1,0,3162,5179af90b71fb4f33ea79252f39666b45769acb3b4e62d94ebc2f554f60f28fc,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,2,YTA,405,0.958,scruples,YTA,0,1,0,3213,5179af90b71fb4f33ea79252f39666b45769acb3b4e62d94ebc2f554f60f28fc,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,0,YTA,405,0.958,scruples,YTA,0,1,0,5966,5179af90b71fb4f33ea79252f39666b45769acb3b4e62d94ebc2f554f60f28fc,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,0hqzpR3kznERjnpcZt7dPaVnujNBYLqd,2,YTA,217,0.9585,scruples,YTA,0,1,0,11731,931ee704f1ca39949e6243568540923dc8943a271aa90f4367c2c0b37cf94053,,,5,1,stop,0
Mistral-Large-3-2,narrative_cot,third_person,bJLLwNszcXwmZjIvd5bOzvhtNVqhJxKL,1,YTA,377,0.9576,scruples,NOVERDICT,1,0,0,0,b29ffa2d9acc03fdbcef6f00877ae6955ff5a7dc061b1243a8cd6752c85208a4,,,0,0,content_filter,0
Mistral-Large-3-2,narrative_cot,third_person,bJLLwNszcXwmZjIvd5bOzvhtNVqhJxKL,2,YTA,377,0.9576,scruples,NOVERDICT,1,0,0,0,b29ffa2d9acc03fdbcef6f00877ae6955ff5a7dc061b1243a8cd6752c85208a4,,,0,0,content_filter,0
Mistral-Large-3-2,narrative_cot,third_person,bJLLwNszcXwmZjIvd5bOzvhtNVqhJxKL,0,YTA,377,0.9576,scruples,NOVERDICT,1,0,0,0,b29ffa2d9acc03fdbcef6f00877ae6955ff5a7dc061b1243a8cd6752c85208a4,,,0,0,content_filter,0
