model,scaffold,arm,item_id,sample_idx,gold_verdict,n_votes,consensus,source,verdict,noncommittal,at_fault,not_at_fault,output_len,post_sha256,recognized,mem_score,n_sections,complied,finish_reason,truncated,protocol,agent_scaffold,stake_nudge,stake_intervention,r3r4_reasoning_effort,r3r4_thinking_budget,n_agents,moderator_model,synthesis_verdict,synthesis_len,verdict_revised,r3_labels,n_r3_accept,n_r3_accept_with_mod,n_r3_reject,n_r3_unparsed,n_objectors,n_objections_stated,n_modifications_addressed,addressed_roles,addressed_parsed,n_revised,n_accept,n_reject,n_vote_unparsed,unanimous_accept,rejecting_roles,vote_writer_advocate,vote_counterparty,vote_neutral_adjudicator,mean_agent_sections,n_calls,prompt_tokens,completion_tokens,empty_calls,transcript_truncated_calls
Mistral-Large-3-2,deliberation_ncot,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,1,YTA,76,0.9737,scruples,ESH,0,1,0,860,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,ESH,627,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,0,3,writer_advocate|counterparty|neutral_adjudicator,1,3,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,5.0,17,51252,13921,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,0,YTA,111,0.9099,scruples,ESH,0,1,0,811,0086fe69b2468df57fb379c9f8c79a369269158744b25fe8831a83f63fe71f1b,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,ESH,531,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,1,3,writer_advocate|counterparty|neutral_adjudicator,1,3,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,5.0,17,41562,10983,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,0,YTA,141,0.9362,scruples,YTA,0,1,0,952,4ee87beb1291d95fdf5dc10f7ed8779d1c8d8a6f7c13008e1067ef36a2d8b4d0,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,775,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,3,3,writer_advocate|counterparty|neutral_adjudicator,1,3,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,5.0,17,45805,13589,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,1,YTA,141,0.9362,scruples,YTA,0,1,0,712,4ee87beb1291d95fdf5dc10f7ed8779d1c8d8a6f7c13008e1067ef36a2d8b4d0,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,718,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,2,3,writer_advocate|counterparty|neutral_adjudicator,1,3,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,5.0,17,35557,9939,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,0,YTA,405,0.958,scruples,ESH,0,1,0,779,5179af90b71fb4f33ea79252f39666b45769acb3b4e62d94ebc2f554f60f28fc,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,701,1,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT_WITH_MODIFICATION,1,2,0,0,2,2,2,writer_advocate|counterparty|neutral_adjudicator,1,1,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,5.0,17,43111,9831,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,0,YTA,62,0.9355,scruples,YTA,0,1,0,1041,793c8629009d3fdb59bbb0c87e7d4eb68c0b58781b6e0f9b22875de248886153,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,837,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT_WITH_MODIFICATION,1,2,0,0,2,1,2,writer_advocate|counterparty|neutral_adjudicator,1,2,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,5.0,17,37795,9272,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,2kLvahSkuJhANB5vzjbtISqyHaA19k2P,0,YTA,145,0.9103,scruples,NTA,0,0,1,825,7a0f05b3d25f81e4fd84b0d523fa1987d8033887195f00426e6c5cb2e4ca1ce7,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,NTA,634,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,3,3,writer_advocate|counterparty|neutral_adjudicator,1,3,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,5.0,17,46596,12207,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,1,YTA,52,0.9231,scruples,YTA,0,1,0,713,77b45ece076ab30c158867a7847ed975222b9681b2bb323f0d6a0ecbdb716022,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,555,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,0,2,writer_advocate|counterparty|neutral_adjudicator,1,2,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,5.0,17,42249,10483,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,0,YTA,52,0.9231,scruples,YTA,0,1,0,773,77b45ece076ab30c158867a7847ed975222b9681b2bb323f0d6a0ecbdb716022,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,551,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,writer_advocate|counterparty|neutral_adjudicator,1,2,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,5.0,17,39649,10209,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,2ijbqwTQ4z0EfCxS0rGF6GqMoNqr0Hdw,1,YTA,53,0.9057,scruples,YTA,0,1,0,744,d1ef15762ff98c5b9391c347937aebd02493bb0f7437e7ba4195181240cf3610,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,845,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,writer_advocate|counterparty|neutral_adjudicator,1,2,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,5.0,17,44078,14661,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,54QBph3dcsPxoxHazHvrDehomy5g7OW7,1,YTA,968,0.9349,scruples,YTA,0,1,0,760,6578429474b28d7c6558bd6e1466c9a4345970b8021292c899dc5d77b41b8a8c,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,611,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,3,3,writer_advocate|counterparty|neutral_adjudicator,1,3,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,5.0,17,49794,13576,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,6016mnV6uhdymJyK24PKbEZR5093e4hT,1,YTA,70,0.9,scruples,YTA,0,1,0,761,bae7a968585ad99d288e54338b5490e2fc4817ebafcb4d36bddcdeaf5373607b,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,571,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,3,2,counterparty|neutral_adjudicator,1,1,1,2,0,0,writer_advocate|counterparty,REJECT,REJECT,ACCEPT,5.0,17,41682,10795,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,54QBph3dcsPxoxHazHvrDehomy5g7OW7,0,YTA,968,0.9349,scruples,YTA,0,1,0,831,6578429474b28d7c6558bd6e1466c9a4345970b8021292c899dc5d77b41b8a8c,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,695,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,2,2,counterparty|neutral_adjudicator,1,3,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,5.0,17,44570,10848,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,1,YTA,117,0.9744,scruples,YTA,0,1,0,683,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,629,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,3,3,writer_advocate|counterparty|neutral_adjudicator,1,2,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,5.0,17,39081,9279,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,84BfWnB9rWav5VlToKR0mi1MaYjY0RmS,0,YTA,116,0.9224,scruples,YTA,0,1,0,822,384a5a95765016914c394ef784f6f8f8b865ff7e0183b8994fbd4bc5a6be9ca0,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,674,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT_WITH_MODIFICATION,1,2,0,0,2,1,1,counterparty|neutral_adjudicator,1,2,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,5.0,17,45063,11957,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,84BfWnB9rWav5VlToKR0mi1MaYjY0RmS,1,YTA,116,0.9224,scruples,YTA,0,1,0,744,384a5a95765016914c394ef784f6f8f8b865ff7e0183b8994fbd4bc5a6be9ca0,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,652,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,2,3,writer_advocate|counterparty|neutral_adjudicator,1,2,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,5.0,17,45566,12080,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,6016mnV6uhdymJyK24PKbEZR5093e4hT,0,YTA,70,0.9,scruples,YTA,0,1,0,642,bae7a968585ad99d288e54338b5490e2fc4817ebafcb4d36bddcdeaf5373607b,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,779,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,1,1,counterparty,1,1,1,2,0,0,writer_advocate|counterparty,REJECT,REJECT,ACCEPT,5.0,17,45180,13095,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,0,YTA,273,0.9634,scruples,YTA,0,1,0,922,0a76992ca817ff1b8b66cd7a408f845a9e0b42e8797824e5ca016ba352563d46,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,801,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,2,3,writer_advocate|counterparty|neutral_adjudicator,1,3,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,5.0,17,48375,13262,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,8ZF4h4DjLn13WMOXkFMKbLvifCXaf8Ia,0,YTA,486,0.928,scruples,ESH,0,1,0,755,ecabbcc7340175391ce1a380aca49a2748a653c3b7d553f8f6a0644387290935,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,ESH,734,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,2,2,writer_advocate|neutral_adjudicator,1,2,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,5.0,17,53713,16494,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,1,YTA,273,0.9634,scruples,ESH,0,1,0,900,0a76992ca817ff1b8b66cd7a408f845a9e0b42e8797824e5ca016ba352563d46,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,841,1,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT,1,2,0,0,2,2,2,writer_advocate|counterparty|neutral_adjudicator,1,2,2,1,0,0,neutral_adjudicator,ACCEPT,ACCEPT,REJECT,5.0,17,44155,13055,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,5oLftSd1P6fHfJUBeACwP9MWjxqtBX8Y,0,YTA,54,0.9259,scruples,YTA,0,1,0,1330,11326f1429f839832da2a3a1fb3b7e736bbe4dd61b16834443e1a82e97d01bd5,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,744,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,2,2,counterparty|neutral_adjudicator,1,2,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,5.0,17,48943,11893,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,65X1IysPHzSZiy1UKAt4tAmxhnIaJtCT,1,YTA,50,0.94,scruples,NTA,0,0,1,892,68954f25013c7dd295281b339d9c54bea44435c4d1c22f92f5571a45ca969b3f,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,NTA,678,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT_WITH_MODIFICATION,1,2,0,0,2,0,2,writer_advocate|counterparty|neutral_adjudicator,1,2,3,0,0,1,,ACCEPT,ACCEPT,ACCEPT,5.0,17,51192,10928,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,5oLftSd1P6fHfJUBeACwP9MWjxqtBX8Y,1,YTA,54,0.9259,scruples,ESH,0,1,0,1023,11326f1429f839832da2a3a1fb3b7e736bbe4dd61b16834443e1a82e97d01bd5,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,ESH,668,0,ACCEPT_WITH_MODIFICATION|ACCEPT|ACCEPT_WITH_MODIFICATION,1,2,0,0,2,2,2,writer_advocate|counterparty|neutral_adjudicator,1,1,2,1,0,0,writer_advocate,REJECT,ACCEPT,ACCEPT,5.0,17,54493,13323,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,0,YTA,117,0.9744,scruples,YTA,0,1,0,822,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,YTA,516,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,2,2,writer_advocate|neutral_adjudicator,1,2,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,5.0,17,42338,10542,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,65X1IysPHzSZiy1UKAt4tAmxhnIaJtCT,0,YTA,50,0.94,scruples,NTA,0,0,1,1079,68954f25013c7dd295281b339d9c54bea44435c4d1c22f92f5571a45ca969b3f,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,NTA,600,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,2,3,writer_advocate|counterparty|neutral_adjudicator,1,2,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,5.0,17,50172,12289,0,0
Mistral-Large-3-2,deliberation_ncot,third_person,8ZF4h4DjLn13WMOXkFMKbLvifCXaf8Ia,1,YTA,486,0.928,scruples,ESH,0,1,0,964,ecabbcc7340175391ce1a380aca49a2748a653c3b7d553f8f6a0644387290935,,,5,1,stop,0,r0_statement|r1_rebuttal|r2_restate|moderator_synthesis|r3_three_way_label|moderator_integration|r4_binary_vote,narrative_cot,0,none,,0,3,Mistral-Large-3-2,ESH,933,0,ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION|ACCEPT_WITH_MODIFICATION,0,3,0,0,3,3,2,writer_advocate|neutral_adjudicator,1,2,2,1,0,0,counterparty,ACCEPT,REJECT,ACCEPT,5.0,17,42179,11458,0,0
