model,scaffold,arm,stake_nudge,stake_intervention,item_id,sample_idx,gold_verdict,role_id,paper_role,role_stake,group_verdict,group_at_fault,synthesis_verdict,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,finish_reason,truncated,output_len
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,367
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,541
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,406
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,416
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,4oS4VNOp3uT9c9O1wBW0xUqNT9cRv6dV,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,396
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,1,stop,0,455
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,293,1,0,1,ACCEPT,0,1,1,0,stop,0,453
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,497
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,4xHrrnrdLbuzYj3WYWuCsbEKbhSebLtQ,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,415
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,4xHrrnrdLbuzYj3WYWuCsbEKbhSebLtQ,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,423
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,4xHrrnrdLbuzYj3WYWuCsbEKbhSebLtQ,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,373
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,4xHrrnrdLbuzYj3WYWuCsbEKbhSebLtQ,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,311,1,0,1,ACCEPT,0,1,1,1,stop,0,297
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,4xHrrnrdLbuzYj3WYWuCsbEKbhSebLtQ,1,YTA,counterparty,unmapped,at_fault,YTA,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,572
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,4xHrrnrdLbuzYj3WYWuCsbEKbhSebLtQ,1,YTA,neutral_adjudicator,third_party,none,YTA,1,ESH,REJECT,1,unresolvable,244,1,0,1,ACCEPT,0,1,1,0,stop,0,458
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,65X1IysPHzSZiy1UKAt4tAmxhnIaJtCT,1,YTA,writer_advocate,primary_affected,not_at_fault,NTA,0,ESH,REJECT,1,unresolvable,221,1,0,1,ACCEPT,0,1,1,0,stop,0,439
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,65X1IysPHzSZiy1UKAt4tAmxhnIaJtCT,1,YTA,counterparty,unmapped,at_fault,NTA,0,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,451
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,65X1IysPHzSZiy1UKAt4tAmxhnIaJtCT,1,YTA,neutral_adjudicator,third_party,none,NTA,0,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,476
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,6016mnV6uhdymJyK24PKbEZR5093e4hT,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,291,1,0,1,ACCEPT,0,1,1,1,stop,0,528
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,6016mnV6uhdymJyK24PKbEZR5093e4hT,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,505
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,6016mnV6uhdymJyK24PKbEZR5093e4hT,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,529
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,84BfWnB9rWav5VlToKR0mi1MaYjY0RmS,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,813
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,84BfWnB9rWav5VlToKR0mi1MaYjY0RmS,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,463
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,84BfWnB9rWav5VlToKR0mi1MaYjY0RmS,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,480
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,406
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,227,1,0,1,ACCEPT,0,1,1,0,stop,0,400
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,456
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,5oLftSd1P6fHfJUBeACwP9MWjxqtBX8Y,0,YTA,writer_advocate,primary_affected,not_at_fault,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,237,1,0,1,ACCEPT,0,1,1,1,stop,0,541
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,5oLftSd1P6fHfJUBeACwP9MWjxqtBX8Y,0,YTA,counterparty,unmapped,at_fault,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,497
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,5oLftSd1P6fHfJUBeACwP9MWjxqtBX8Y,0,YTA,neutral_adjudicator,third_party,none,ESH,1,ESH,ACCEPT_WITH_MODIFICATION,1,modification,366,1,0,1,ACCEPT,0,1,1,0,stop,0,452
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,8ZF4h4DjLn13WMOXkFMKbLvifCXaf8Ia,1,YTA,writer_advocate,primary_affected,not_at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,437,1,0,1,ACCEPT,0,1,1,0,stop,0,575
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,8ZF4h4DjLn13WMOXkFMKbLvifCXaf8Ia,1,YTA,counterparty,unmapped,at_fault,NTA,0,NTA,ACCEPT_WITH_MODIFICATION,1,modification,365,1,0,1,ACCEPT,0,1,1,1,stop,0,540
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,8ZF4h4DjLn13WMOXkFMKbLvifCXaf8Ia,1,YTA,neutral_adjudicator,third_party,none,NTA,0,NTA,REJECT,1,unresolvable,157,1,0,1,REJECT,1,1,0,0,stop,0,703
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,65X1IysPHzSZiy1UKAt4tAmxhnIaJtCT,0,YTA,writer_advocate,primary_affected,not_at_fault,ESH,1,NTA,ACCEPT_WITH_MODIFICATION,1,modification,294,1,0,1,ACCEPT,0,1,1,1,stop,0,509
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,65X1IysPHzSZiy1UKAt4tAmxhnIaJtCT,0,YTA,counterparty,unmapped,at_fault,ESH,1,NTA,ACCEPT_WITH_MODIFICATION,1,modification,432,1,0,1,ACCEPT,0,1,1,0,stop,0,437
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,65X1IysPHzSZiy1UKAt4tAmxhnIaJtCT,0,YTA,neutral_adjudicator,third_party,none,ESH,1,NTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,520
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,5oLftSd1P6fHfJUBeACwP9MWjxqtBX8Y,1,YTA,writer_advocate,primary_affected,not_at_fault,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,491
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,5oLftSd1P6fHfJUBeACwP9MWjxqtBX8Y,1,YTA,counterparty,unmapped,at_fault,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,404
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,5oLftSd1P6fHfJUBeACwP9MWjxqtBX8Y,1,YTA,neutral_adjudicator,third_party,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,434
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,84BfWnB9rWav5VlToKR0mi1MaYjY0RmS,1,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,640
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,84BfWnB9rWav5VlToKR0mi1MaYjY0RmS,1,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,571
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,84BfWnB9rWav5VlToKR0mi1MaYjY0RmS,1,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,398
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,0,YTA,writer_advocate,primary_affected,not_at_fault,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,414,1,0,1,ACCEPT,0,1,1,1,stop,0,496
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,0,YTA,counterparty,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,395
DeepSeek-V4-Pro,narrative_cot,third_person,0,none,7iMIsYuUEvH1jB0pVCTZdxRdaT9SGiTs,0,YTA,neutral_adjudicator,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,549
