model,scaffold,arm,item_id,sample_idx,gold_verdict,n_votes,consensus,source,verdict,noncommittal,at_fault,not_at_fault,output_len,post_sha256,recognized,mem_score,n_sections,complied,finish_reason,truncated
gpt-5.4-nano,standard,third_person,Pjg5xgOz149SRoQpx38z07RJbff5DtNs,1,YTA,39,1.0,scruples,YTA,0,1,0,507,c6c406007515d90321d1f3861410031a50f69c58e4598b07ffd7dbcc9efb7219,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,Pjg5xgOz149SRoQpx38z07RJbff5DtNs,2,YTA,39,1.0,scruples,YTA,0,1,0,586,c6c406007515d90321d1f3861410031a50f69c58e4598b07ffd7dbcc9efb7219,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,wK4CGVR3xxQXTV4XklyLSfj7xQQ1gQUz,2,YTA,38,1.0,scruples,YTA,0,1,0,347,b24880a43fcfbfb77da9d08f3bc8b2970f3e85d3f4f9b3e23ba56c42379d9682,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,wK4CGVR3xxQXTV4XklyLSfj7xQQ1gQUz,0,YTA,38,1.0,scruples,YTA,0,1,0,381,b24880a43fcfbfb77da9d08f3bc8b2970f3e85d3f4f9b3e23ba56c42379d9682,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,bX6wxfo6uRszJGOhxZMm8brpY6S3yV5y,1,YTA,41,1.0,scruples,YTA,0,1,0,558,115ec5ddb885b3e62fab4cb098acedb60b7e6c9c02a9d207b12283b04434a731,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,bX6wxfo6uRszJGOhxZMm8brpY6S3yV5y,2,YTA,41,1.0,scruples,YTA,0,1,0,584,115ec5ddb885b3e62fab4cb098acedb60b7e6c9c02a9d207b12283b04434a731,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,wK4CGVR3xxQXTV4XklyLSfj7xQQ1gQUz,1,YTA,38,1.0,scruples,YTA,0,1,0,349,b24880a43fcfbfb77da9d08f3bc8b2970f3e85d3f4f9b3e23ba56c42379d9682,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,O7dm1PA7JMWslvTaeIvNyyoaBRbB9URu,1,YTA,37,1.0,scruples,NOVERDICT,1,0,0,0,57d2d9d5a6eccb6880758ad5303c69d6a78631bf036d1c31141da3273b6ce983,,,0,0,content_filter,0
gpt-5.4-nano,standard,third_person,NzCiFJYT3ev9b6zYoLFWKyM6nF1KiRoN,0,YTA,36,1.0,scruples,YTA,0,1,0,547,d2c3c12f735536aa94069849eeaed6d93d8b62a11ef125b122ee80c95b7311a5,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,O7dm1PA7JMWslvTaeIvNyyoaBRbB9URu,2,YTA,37,1.0,scruples,NOVERDICT,1,0,0,0,57d2d9d5a6eccb6880758ad5303c69d6a78631bf036d1c31141da3273b6ce983,,,0,0,content_filter,0
gpt-5.4-nano,standard,third_person,O7dm1PA7JMWslvTaeIvNyyoaBRbB9URu,0,YTA,37,1.0,scruples,NOVERDICT,1,0,0,0,57d2d9d5a6eccb6880758ad5303c69d6a78631bf036d1c31141da3273b6ce983,,,0,0,content_filter,0
gpt-5.4-nano,standard,third_person,NzCiFJYT3ev9b6zYoLFWKyM6nF1KiRoN,2,YTA,36,1.0,scruples,YTA,0,1,0,728,d2c3c12f735536aa94069849eeaed6d93d8b62a11ef125b122ee80c95b7311a5,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,dCYiNco0Lb6JRVmjW7KVxjBOJW4RA1CJ,1,YTA,35,1.0,scruples,YTA,0,1,0,574,a4a1647b0bddfef759b0b7308e16b623db9cde45893c37ed65364308ca46453d,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,dCYiNco0Lb6JRVmjW7KVxjBOJW4RA1CJ,0,YTA,35,1.0,scruples,YTA,0,1,0,593,a4a1647b0bddfef759b0b7308e16b623db9cde45893c37ed65364308ca46453d,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,bX6wxfo6uRszJGOhxZMm8brpY6S3yV5y,0,YTA,41,1.0,scruples,YTA,0,1,0,580,115ec5ddb885b3e62fab4cb098acedb60b7e6c9c02a9d207b12283b04434a731,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,hPwVBog7cn2fAPW0oFHMEJZdIwvU4Qei,0,YTA,31,1.0,scruples,NTA,0,0,1,622,ee2014c0fb5982c514ff9862f8db27f1fb6aac2caa884d747be4eec939d1e078,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,dCYiNco0Lb6JRVmjW7KVxjBOJW4RA1CJ,2,YTA,35,1.0,scruples,YTA,0,1,0,516,a4a1647b0bddfef759b0b7308e16b623db9cde45893c37ed65364308ca46453d,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,iVnnqIpnVK6vjeiI9If2IzDthnJYNFuW,1,YTA,192,0.9844,scruples,YTA,0,1,0,623,09bdc6d28759beaba7b11204e68ff85ffb4460652738f4a61548e5d7a79a8166,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,hPwVBog7cn2fAPW0oFHMEJZdIwvU4Qei,2,YTA,31,1.0,scruples,NTA,0,0,1,495,ee2014c0fb5982c514ff9862f8db27f1fb6aac2caa884d747be4eec939d1e078,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,NzCiFJYT3ev9b6zYoLFWKyM6nF1KiRoN,1,YTA,36,1.0,scruples,YTA,0,1,0,580,d2c3c12f735536aa94069849eeaed6d93d8b62a11ef125b122ee80c95b7311a5,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,2,YTA,244,0.9918,scruples,YTA,0,1,0,506,271e167df6182264da94502b31ebb7b9e64a627d8942964cf21a205b2aadade3,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,iVnnqIpnVK6vjeiI9If2IzDthnJYNFuW,0,YTA,192,0.9844,scruples,YTA,0,1,0,600,09bdc6d28759beaba7b11204e68ff85ffb4460652738f4a61548e5d7a79a8166,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,hPwVBog7cn2fAPW0oFHMEJZdIwvU4Qei,1,YTA,31,1.0,scruples,NTA,0,0,1,537,ee2014c0fb5982c514ff9862f8db27f1fb6aac2caa884d747be4eec939d1e078,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,0,YTA,225,0.9822,scruples,UNRESOLVED,1,0,0,470,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,2,YTA,225,0.9822,scruples,YTA,0,1,0,437,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,iVnnqIpnVK6vjeiI9If2IzDthnJYNFuW,2,YTA,192,0.9844,scruples,YTA,0,1,0,724,09bdc6d28759beaba7b11204e68ff85ffb4460652738f4a61548e5d7a79a8166,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,0,YTA,52,0.9808,scruples,YTA,0,1,0,669,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,1,YTA,244,0.9918,scruples,YTA,0,1,0,470,271e167df6182264da94502b31ebb7b9e64a627d8942964cf21a205b2aadade3,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,WMlKckS75njoXLY7za9Ejd8q2fbyQa3A,1,YTA,225,0.9822,scruples,YTA,0,1,0,441,3d13340274d9cd7a4a518b279f6d4c0e65a4550dd29fe712add1495351f9c60c,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,RnvwUjoZCVg9h9ifwdgp7XMdBSyHHo3l,0,YTA,244,0.9918,scruples,YTA,0,1,0,368,271e167df6182264da94502b31ebb7b9e64a627d8942964cf21a205b2aadade3,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,0,YTA,241,0.9793,scruples,YTA,0,1,0,609,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,1,YTA,52,0.9808,scruples,YTA,0,1,0,546,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,1,YTA,152,0.9803,scruples,YTA,0,1,0,464,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,oGYnFeM9qXLUaIoQqPqH7IxBpUvXTM3a,2,YTA,52,0.9808,scruples,YTA,0,1,0,553,71eb231e45f43f2c0cda788e6b4ef45d4dd0f322decbbb065022e115b2faa351,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,0,YTA,152,0.9803,scruples,YTA,0,1,0,521,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,f20OLuQjFT6ACPjvTE43wIw9XvxyV2gw,0,YTA,46,0.9783,scruples,YTA,0,1,0,528,320621d798f6ef8916e8ef2b671c3903326c79408aabbc39332f28615d06cf68,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,2,YTA,241,0.9793,scruples,YTA,0,1,0,559,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,f20OLuQjFT6ACPjvTE43wIw9XvxyV2gw,1,YTA,46,0.9783,scruples,YTA,0,1,0,488,320621d798f6ef8916e8ef2b671c3903326c79408aabbc39332f28615d06cf68,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,s7VDzD0fT8qdeONaFkq9CyTuZzIBnpLS,1,YTA,241,0.9793,scruples,YTA,0,1,0,649,7de27abc38056e87b83e966aa11985f026cc6f432900f03355894c09cc6b831b,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,1,YTA,89,0.9775,scruples,YTA,0,1,0,560,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,MrK8LqWEg4ivEm8LOyjf5oKSeY3PaJkl,2,YTA,152,0.9803,scruples,YTA,0,1,0,433,c31bbaf8e2eff4e685731a1b566291b0f3adb2345c180fba9b997f913c295f5b,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,2,YTA,89,0.9775,scruples,YTA,0,1,0,434,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,3KM4hG37KitPtxaBCXIVJ2yO7WQVhNs7,0,YTA,44,0.9773,scruples,YTA,0,1,0,431,5d73c7526c38ae4df1dccc55460edd23bfa14d41b26c3ca01505adf4a37e278c,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,0,YTA,288,0.9757,scruples,YTA,0,1,0,554,74135d0e31b9656946e88a0c37cd6776f216ea936ba6f98cb0f92e58289dd8dc,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,3KM4hG37KitPtxaBCXIVJ2yO7WQVhNs7,1,YTA,44,0.9773,scruples,YTA,0,1,0,442,5d73c7526c38ae4df1dccc55460edd23bfa14d41b26c3ca01505adf4a37e278c,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,1,YTA,288,0.9757,scruples,YTA,0,1,0,480,74135d0e31b9656946e88a0c37cd6776f216ea936ba6f98cb0f92e58289dd8dc,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,U9zzmtod04k6dgteCfprl53A4N24PRVg,0,YTA,40,0.975,scruples,YTA,0,1,0,484,934ee136c1e887f32a49546194a4d79af4cbac183e2d940125f5fc9c66faff8c,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,BlgMT4VEKfuychLnH64yqmJCaQldSfsx,2,YTA,288,0.9757,scruples,YTA,0,1,0,607,74135d0e31b9656946e88a0c37cd6776f216ea936ba6f98cb0f92e58289dd8dc,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,0,YTA,117,0.9744,scruples,YTA,0,1,0,468,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,f20OLuQjFT6ACPjvTE43wIw9XvxyV2gw,2,YTA,46,0.9783,scruples,YTA,0,1,0,636,320621d798f6ef8916e8ef2b671c3903326c79408aabbc39332f28615d06cf68,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,U9zzmtod04k6dgteCfprl53A4N24PRVg,1,YTA,40,0.975,scruples,YTA,0,1,0,461,934ee136c1e887f32a49546194a4d79af4cbac183e2d940125f5fc9c66faff8c,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,3KM4hG37KitPtxaBCXIVJ2yO7WQVhNs7,2,YTA,44,0.9773,scruples,YTA,0,1,0,459,5d73c7526c38ae4df1dccc55460edd23bfa14d41b26c3ca01505adf4a37e278c,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,U9zzmtod04k6dgteCfprl53A4N24PRVg,2,YTA,40,0.975,scruples,YTA,0,1,0,597,934ee136c1e887f32a49546194a4d79af4cbac183e2d940125f5fc9c66faff8c,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,ycn6X7MRrWo0DDSyCYboM1I70td9pMLL,0,YTA,89,0.9775,scruples,YTA,0,1,0,505,25de6eebf5873b0f173fa1e5b883d4569f98b105ac55737acfee2ed041b1fb58,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,1t8WRJF3ja2iHXJk6TC6Qwtehrgnf8D7,2,YTA,37,0.973,scruples,YTA,0,1,0,528,5c56b6f2d9ad46a92366c346c9aaa2996c69e7c66b9ebc2406b87ef228ca0f23,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,1,YTA,117,0.9744,scruples,YTA,0,1,0,436,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,1t8WRJF3ja2iHXJk6TC6Qwtehrgnf8D7,0,YTA,37,0.973,scruples,YTA,0,1,0,501,5c56b6f2d9ad46a92366c346c9aaa2996c69e7c66b9ebc2406b87ef228ca0f23,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,2,YTA,76,0.9737,scruples,NTA,0,0,1,445,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,1,YTA,76,0.9737,scruples,NTA,0,0,1,476,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,0,YTA,76,0.9737,scruples,NTA,0,0,1,566,4df5a0da2c05877ed49484a4ad141e416a4560bc5c5b4f8840ab61c7c12803ac,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,FCcIfpgD07P7KRrEdprUGOJQc8rdkLGf,2,YTA,36,0.9722,scruples,YTA,0,1,0,490,8d8ccaccfcac15c7be234d388f3601c5325f5a8ba30d74c51f86ec423f27454a,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,5LduKCIHclwrVTo3Wf4mM69FpY4I6V08,2,YTA,117,0.9744,scruples,YTA,0,1,0,437,4af697ac73510738d3961c3d9450b784cd5af1f3cbc4a027f68c1ea761da6d45,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,1t8WRJF3ja2iHXJk6TC6Qwtehrgnf8D7,1,YTA,37,0.973,scruples,YTA,0,1,0,533,5c56b6f2d9ad46a92366c346c9aaa2996c69e7c66b9ebc2406b87ef228ca0f23,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,FCcIfpgD07P7KRrEdprUGOJQc8rdkLGf,1,YTA,36,0.9722,scruples,YTA,0,1,0,453,8d8ccaccfcac15c7be234d388f3601c5325f5a8ba30d74c51f86ec423f27454a,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,1,YTA,105,0.9714,scruples,YTA,0,1,0,559,4d0be3135dae9209a69c5dbabbc46c6a4364577e6a9f3901f649322d2c4fbbaa,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,2,YTA,105,0.9714,scruples,YTA,0,1,0,462,4d0be3135dae9209a69c5dbabbc46c6a4364577e6a9f3901f649322d2c4fbbaa,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,E2ZWGilcffORq92gQTOYcSKDDsHQ5RaP,0,YTA,105,0.9714,scruples,YTA,0,1,0,470,4d0be3135dae9209a69c5dbabbc46c6a4364577e6a9f3901f649322d2c4fbbaa,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,zovhQsvmYIFJYz3ucrlW6EFxxCnDSYky,1,YTA,35,0.9714,scruples,NTA,0,0,1,737,4bb2ae4c59e14f9348054699c81cd4868da0711c03cab6cee9d4f2c18a2374ee,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,x6m1Xfi87zLo6mZwoO5J4bzGhcL3g9XC,0,YTA,476,0.9706,scruples,NOVERDICT,1,0,0,0,20e80da835f6865cadb6f725dcbdb384e8fab22c34e861b9de3d8d70367ec6bf,,,0,0,content_filter,0
gpt-5.4-nano,standard,third_person,zovhQsvmYIFJYz3ucrlW6EFxxCnDSYky,0,YTA,35,0.9714,scruples,YTA,0,1,0,671,4bb2ae4c59e14f9348054699c81cd4868da0711c03cab6cee9d4f2c18a2374ee,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,x6m1Xfi87zLo6mZwoO5J4bzGhcL3g9XC,1,YTA,476,0.9706,scruples,NOVERDICT,1,0,0,0,20e80da835f6865cadb6f725dcbdb384e8fab22c34e861b9de3d8d70367ec6bf,,,0,0,content_filter,0
gpt-5.4-nano,standard,third_person,zovhQsvmYIFJYz3ucrlW6EFxxCnDSYky,2,YTA,35,0.9714,scruples,NTA,0,0,1,493,4bb2ae4c59e14f9348054699c81cd4868da0711c03cab6cee9d4f2c18a2374ee,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,YsrYJPkDyIra5ryKoUyGDcg7xU1zWMg6,0,YTA,232,0.9698,scruples,YTA,0,1,0,500,4232006fb9d0630f0d1f05a9b35279197c38cf8fe6f98dfe755f3ca5c19b355d,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,FCcIfpgD07P7KRrEdprUGOJQc8rdkLGf,0,YTA,36,0.9722,scruples,YTA,0,1,0,406,8d8ccaccfcac15c7be234d388f3601c5325f5a8ba30d74c51f86ec423f27454a,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,x6m1Xfi87zLo6mZwoO5J4bzGhcL3g9XC,2,YTA,476,0.9706,scruples,NOVERDICT,1,0,0,0,20e80da835f6865cadb6f725dcbdb384e8fab22c34e861b9de3d8d70367ec6bf,,,0,0,content_filter,0
gpt-5.4-nano,standard,third_person,YsrYJPkDyIra5ryKoUyGDcg7xU1zWMg6,1,YTA,232,0.9698,scruples,YTA,0,1,0,492,4232006fb9d0630f0d1f05a9b35279197c38cf8fe6f98dfe755f3ca5c19b355d,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,iL8VuZOFjuZ7LiDSJX0Qgpn3m4nBs6ez,1,YTA,33,0.9697,scruples,YTA,0,1,0,516,d142aa9f4b3f358270b4d7e325b0f3db23fc1ef27e911d4a150f696da103f58d,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,YsrYJPkDyIra5ryKoUyGDcg7xU1zWMg6,2,YTA,232,0.9698,scruples,YTA,0,1,0,535,4232006fb9d0630f0d1f05a9b35279197c38cf8fe6f98dfe755f3ca5c19b355d,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,iL8VuZOFjuZ7LiDSJX0Qgpn3m4nBs6ez,2,YTA,33,0.9697,scruples,YTA,0,1,0,562,d142aa9f4b3f358270b4d7e325b0f3db23fc1ef27e911d4a150f696da103f58d,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,iL8VuZOFjuZ7LiDSJX0Qgpn3m4nBs6ez,0,YTA,33,0.9697,scruples,YTA,0,1,0,598,d142aa9f4b3f358270b4d7e325b0f3db23fc1ef27e911d4a150f696da103f58d,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,tUViHtwTzUxCM2mZDseACTKv06VJsVwi,2,YTA,33,0.9697,scruples,YTA,0,1,0,635,73762bd8c7029e066cd2ae79b4e696ab665451d3cde612649bf24472b47c4f03,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,KhsUJXxhGXjz7LGQDD6hElfvLejq3NHc,0,YTA,32,0.9688,scruples,NOVERDICT,1,0,0,0,9ecaf4854b0e28204a3d5e92b59f62573a1e98b0c3b589a76b3a94fe64720321,,,0,0,content_filter,0
gpt-5.4-nano,standard,third_person,tUViHtwTzUxCM2mZDseACTKv06VJsVwi,0,YTA,33,0.9697,scruples,YTA,0,1,0,634,73762bd8c7029e066cd2ae79b4e696ab665451d3cde612649bf24472b47c4f03,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,KhsUJXxhGXjz7LGQDD6hElfvLejq3NHc,1,YTA,32,0.9688,scruples,NOVERDICT,1,0,0,0,9ecaf4854b0e28204a3d5e92b59f62573a1e98b0c3b589a76b3a94fe64720321,,,0,0,content_filter,0
gpt-5.4-nano,standard,third_person,3fT5sJUsGVetjelWAq6evBL6HCmGd6eO,0,YTA,30,0.9667,scruples,YTA,0,1,0,610,72d013ece6c2393b816ae108419be1bb60f7a3e6da64f71f7f26eb34a19ff1dd,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,3fT5sJUsGVetjelWAq6evBL6HCmGd6eO,1,YTA,30,0.9667,scruples,YTA,0,1,0,556,72d013ece6c2393b816ae108419be1bb60f7a3e6da64f71f7f26eb34a19ff1dd,,,0,0,stop,0
gpt-5.4-nano,standard,third_person,bko915R3l1famVQdQxfzkM9CmolZN42n,2,YTA,30,0.9667,scruples,YTA,0,1,0,418,d7ea9a603fedcf56f365dab89bf3fb17eb977362f82b2a37096a01fb41f7acd3,,,1,0,stop,0
gpt-5.4-nano,standard,third_person,3fT5sJUsGVetjelWAq6evBL6HCmGd6eO,2,YTA,30,0.9667,scruples,YTA,0,1,0,522,72d013ece6c2393b816ae108419be1bb60f7a3e6da64f71f7f26eb34a19ff1dd,,,0,0,stop,0
