model,scaffold,arm,third_seat,item_id,sample_idx,gold_type,region,gold_verdict,role_id,role_stake,group_verdict,synthesis_verdict,r0_verdict,r1_verdict,r2_verdict,r0_is_nash,r2_is_nash,r0_correct,r2_correct,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,group_plan_payoff,best_nash_payoff,maximin_payoff,type_named_in_prompt,type_named_rounds,finish_reason,truncated,output_len
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,221,0,DILEMMA_BOTH_PREFER,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,452
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,221,0,DILEMMA_BOTH_PREFER,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,2,0,,stop,0,433
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,221,1,DILEMMA_BOTH_PREFER,value,PLAN_21,neutral_reader,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,406
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,221,1,DILEMMA_BOTH_PREFER,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_22,PLAN_21,PLAN_21,0,0,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,486
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,221,1,DILEMMA_BOTH_PREFER,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,2,0,,stop,0,395
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,221,2,DILEMMA_BOTH_PREFER,value,PLAN_22,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,545
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,221,2,DILEMMA_BOTH_PREFER,value,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,455
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,221,2,DILEMMA_BOTH_PREFER,value,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,2,2,0,,stop,0,403
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,231,0,DILEMMA_BOTH_PREFER,value,PLAN_21,neutral_reader,none,PLAN_21,PLAN_21,NO_UNIQUE_PLAN,PLAN_21,PLAN_21,,0,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,440
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,231,0,DILEMMA_BOTH_PREFER,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,448
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,231,0,DILEMMA_BOTH_PREFER,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,0,,stop,0,381
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,231,1,DILEMMA_BOTH_PREFER,value,PLAN_21,neutral_reader,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r3_label|r4_vote,stop,0,507
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,231,1,DILEMMA_BOTH_PREFER,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,1,r3_label|r4_vote,stop,0,493
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,231,1,DILEMMA_BOTH_PREFER,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,1,r3_label|r4_vote,stop,0,434
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,231,2,DILEMMA_BOTH_PREFER,value,PLAN_22,neutral_reader,none,PLAN_22,PLAN_22,NO_UNIQUE_PLAN,PLAN_22,PLAN_22,,0,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,416
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,231,2,DILEMMA_BOTH_PREFER,value,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,518
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,231,2,DILEMMA_BOTH_PREFER,value,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,0,,stop,0,429
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,241,0,DILEMMA_BOTH_PREFER,value,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,529
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,241,0,DILEMMA_BOTH_PREFER,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_11,PLAN_12,PLAN_12,0,0,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,476
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,241,0,DILEMMA_BOTH_PREFER,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,0,,stop,0,403
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,241,1,DILEMMA_BOTH_PREFER,value,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r1|r2,stop,0,361
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,241,1,DILEMMA_BOTH_PREFER,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,1,r1|r2,stop,0,430
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,241,1,DILEMMA_BOTH_PREFER,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,1,r1|r2,stop,0,405
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,241,2,DILEMMA_BOTH_PREFER,value,PLAN_21,neutral_reader,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,397
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,241,2,DILEMMA_BOTH_PREFER,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_22,PLAN_21,PLAN_21,0,0,0,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,3,2,2,0,,stop,0,430
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,241,2,DILEMMA_BOTH_PREFER,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,0,0,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,3,2,0,,stop,0,363
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,322,0,ASSURANCE,value,PLAN_21,neutral_reader,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,516
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,322,0,ASSURANCE,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,362
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,322,0,ASSURANCE,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,396
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,322,1,ASSURANCE,value,PLAN_11,neutral_reader,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,0,,stop,0,395
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,322,1,ASSURANCE,value,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,393
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,322,1,ASSURANCE,value,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,343
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,322,2,ASSURANCE,value,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,,,,0,,stop,0,510
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,322,2,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,412
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,322,2,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,415
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,323,0,ASSURANCE,value,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,466
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,323,0,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,416
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,323,0,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,422
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,323,1,ASSURANCE,value,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,335
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,323,1,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,356
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,323,1,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,452
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,323,2,ASSURANCE,value,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,455
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,323,2,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,405
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,323,2,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,309
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,324,0,ASSURANCE,value,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,466
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,324,0,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,361
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,324,0,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,301
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,324,1,ASSURANCE,value,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,491
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,324,1,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,374
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,324,1,ASSURANCE,value,PLAN_12,player_r_advocate,row,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,395
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,324,2,ASSURANCE,value,PLAN_11,neutral_reader,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,410
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,324,2,ASSURANCE,value,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,311
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,324,2,ASSURANCE,value,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,453
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,332,0,ASSURANCE,value,PLAN_11,neutral_reader,none,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,448
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,332,0,ASSURANCE,value,PLAN_11,player_c_advocate,col,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,470
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,332,0,ASSURANCE,value,PLAN_11,player_r_advocate,row,PLAN_11,PLAN_11,PLAN_11,PLAN_11,PLAN_11,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,438
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,332,1,ASSURANCE,value,PLAN_22,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,519
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,332,1,ASSURANCE,value,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,381
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,332,1,ASSURANCE,value,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,389
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,332,2,ASSURANCE,value,PLAN_22,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,420
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,332,2,ASSURANCE,value,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,425
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,332,2,ASSURANCE,value,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,414
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,333,0,ASSURANCE,value,PLAN_21,neutral_reader,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,481
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,333,0,ASSURANCE,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,308
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,333,0,ASSURANCE,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,467
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,333,1,ASSURANCE,value,PLAN_22,neutral_reader,none,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r3_label|r4_vote,stop,0,370
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,333,1,ASSURANCE,value,PLAN_22,player_c_advocate,col,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r3_label|r4_vote,stop,0,328
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,333,1,ASSURANCE,value,PLAN_22,player_r_advocate,row,PLAN_22,PLAN_22,PLAN_22,PLAN_22,PLAN_22,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r3_label|r4_vote,stop,0,384
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,333,2,ASSURANCE,value,PLAN_21,neutral_reader,none,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,1,r2,stop,0,453
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,333,2,ASSURANCE,value,PLAN_21,player_c_advocate,col,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r2,stop,0,332
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,333,2,ASSURANCE,value,PLAN_21,player_r_advocate,row,PLAN_21,PLAN_21,PLAN_21,PLAN_21,PLAN_21,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,1,r2,stop,0,407
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,334,0,ASSURANCE,value,PLAN_12,neutral_reader,none,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,,,,0,,stop,0,412
grok-4-1-fast-reasoning,game_plan_ncot,third_neutral,neutral,334,0,ASSURANCE,value,PLAN_12,player_c_advocate,col,PLAN_12,PLAN_12,PLAN_12,PLAN_12,PLAN_12,1,1,1,1,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,4,4,2,0,,stop,0,435
