model,scaffold,arm,stake_nudge,stake_intervention,item_id,sample_idx,gold_verdict,role_id,paper_role,role_stake,group_verdict,group_at_fault,synthesis_verdict,r3_label,r3_label_parsed,r3_objection_kind,r3_objection_len,objected_r3,objection_unstated,modification_addressed,vote,reject,vote_parsed,revised_r4,stake_undermined,finish_reason,truncated,output_len
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2ijbqwTQ4z0EfCxS0rGF6GqMoNqr0Hdw,2,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,421
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2ijbqwTQ4z0EfCxS0rGF6GqMoNqr0Hdw,2,YTA,neutral_adjudicator_noedge,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,616
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,0hqzpR3kznERjnpcZt7dPaVnujNBYLqd,3,YTA,writer_advocate_noedge,primary_affected,not_at_fault,NTA,0,YTA,REJECT,1,unresolvable,346,1,0,1,ACCEPT,0,1,1,0,stop,0,564
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,0hqzpR3kznERjnpcZt7dPaVnujNBYLqd,3,YTA,counterparty_noedge,unmapped,at_fault,NTA,0,YTA,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,1,stop,0,636
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,0hqzpR3kznERjnpcZt7dPaVnujNBYLqd,3,YTA,neutral_adjudicator_noedge,third_party,none,NTA,0,YTA,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,0,stop,0,635
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2kLvahSkuJhANB5vzjbtISqyHaA19k2P,2,YTA,writer_advocate_noedge,primary_affected,not_at_fault,NAH,0,NAH,ACCEPT_WITH_MODIFICATION,1,modification,228,1,0,1,REJECT,1,1,0,0,stop,0,505
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2kLvahSkuJhANB5vzjbtISqyHaA19k2P,2,YTA,counterparty_noedge,unmapped,at_fault,NAH,0,NAH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,527
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2kLvahSkuJhANB5vzjbtISqyHaA19k2P,2,YTA,neutral_adjudicator_noedge,third_party,none,NAH,0,NAH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,421
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2kLvahSkuJhANB5vzjbtISqyHaA19k2P,1,YTA,writer_advocate_noedge,primary_affected,not_at_fault,NAH,0,NAH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,449
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2kLvahSkuJhANB5vzjbtISqyHaA19k2P,1,YTA,counterparty_noedge,unmapped,at_fault,NAH,0,NAH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,1,stop,0,490
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2kLvahSkuJhANB5vzjbtISqyHaA19k2P,1,YTA,neutral_adjudicator_noedge,third_party,none,NAH,0,NAH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,447
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2ijbqwTQ4z0EfCxS0rGF6GqMoNqr0Hdw,3,YTA,writer_advocate_noedge,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,267,1,0,1,REJECT,1,1,0,1,stop,0,630
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2ijbqwTQ4z0EfCxS0rGF6GqMoNqr0Hdw,3,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,492
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2ijbqwTQ4z0EfCxS0rGF6GqMoNqr0Hdw,3,YTA,neutral_adjudicator_noedge,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,526
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,0hqzpR3kznERjnpcZt7dPaVnujNBYLqd,0,YTA,writer_advocate_noedge,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,309,1,0,0,REJECT,1,1,0,1,stop,0,520
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,0hqzpR3kznERjnpcZt7dPaVnujNBYLqd,0,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,408
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,0hqzpR3kznERjnpcZt7dPaVnujNBYLqd,0,YTA,neutral_adjudicator_noedge,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,457
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2kLvahSkuJhANB5vzjbtISqyHaA19k2P,3,YTA,writer_advocate_noedge,primary_affected,not_at_fault,NAH,0,NAH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,495
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2kLvahSkuJhANB5vzjbtISqyHaA19k2P,3,YTA,counterparty_noedge,unmapped,at_fault,NAH,0,NAH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,1,stop,0,500
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2kLvahSkuJhANB5vzjbtISqyHaA19k2P,3,YTA,neutral_adjudicator_noedge,third_party,none,NAH,0,NAH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,461
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2kLvahSkuJhANB5vzjbtISqyHaA19k2P,0,YTA,writer_advocate_noedge,primary_affected,not_at_fault,NAH,0,NAH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,542
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2kLvahSkuJhANB5vzjbtISqyHaA19k2P,0,YTA,counterparty_noedge,unmapped,at_fault,NAH,0,NAH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,1,stop,0,488
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2kLvahSkuJhANB5vzjbtISqyHaA19k2P,0,YTA,neutral_adjudicator_noedge,third_party,none,NAH,0,NAH,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,454
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2ijbqwTQ4z0EfCxS0rGF6GqMoNqr0Hdw,0,YTA,writer_advocate_noedge,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,357,1,0,1,REJECT,1,1,0,1,stop,0,423
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2ijbqwTQ4z0EfCxS0rGF6GqMoNqr0Hdw,0,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,304
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2ijbqwTQ4z0EfCxS0rGF6GqMoNqr0Hdw,0,YTA,neutral_adjudicator_noedge,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,395
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,3,YTA,writer_advocate_noedge,primary_affected,not_at_fault,ESH,1,ESH,REJECT,1,unresolvable,373,1,0,1,ACCEPT,0,1,1,1,stop,0,638
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,3,YTA,counterparty_noedge,unmapped,at_fault,ESH,1,ESH,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,0,stop,0,520
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,3,YTA,neutral_adjudicator_noedge,third_party,none,ESH,1,ESH,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,0,stop,0,585
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,1,YTA,writer_advocate_noedge,primary_affected,not_at_fault,ESH,1,ESH,REJECT,1,unresolvable,354,1,0,1,REJECT,1,1,0,1,stop,0,560
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,1,YTA,counterparty_noedge,unmapped,at_fault,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,499
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,1,YTA,neutral_adjudicator_noedge,third_party,none,ESH,1,ESH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,607
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,2,YTA,writer_advocate_noedge,primary_affected,not_at_fault,ESH,1,ESH,REJECT,1,unresolvable,396,1,0,1,ACCEPT,0,1,1,1,stop,0,500
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,2,YTA,counterparty_noedge,unmapped,at_fault,ESH,1,ESH,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,0,stop,0,403
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,2,YTA,neutral_adjudicator_noedge,third_party,none,ESH,1,ESH,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,0,stop,0,497
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,0,YTA,writer_advocate_noedge,primary_affected,not_at_fault,ESH,1,ESH,REJECT,1,unresolvable,334,1,0,1,ACCEPT,0,1,1,1,stop,0,622
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,0,YTA,counterparty_noedge,unmapped,at_fault,ESH,1,ESH,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,0,stop,0,598
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2s50fh4M0KpriPyf4PCybWYlUf4sEDIo,0,YTA,neutral_adjudicator_noedge,third_party,none,ESH,1,ESH,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,0,stop,0,548
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,2,YTA,writer_advocate_noedge,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,287,1,0,1,REJECT,1,1,0,1,stop,0,591
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,2,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,597
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,2,YTA,neutral_adjudicator_noedge,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,615
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,1,YTA,writer_advocate_noedge,primary_affected,not_at_fault,NTA,0,NAH,REJECT,1,unresolvable,276,1,0,1,ACCEPT,0,1,1,0,stop,0,485
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,1,YTA,counterparty_noedge,unmapped,at_fault,NTA,0,NAH,REJECT,1,unresolvable,377,1,0,0,REJECT,1,1,0,1,stop,0,457
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,1,YTA,neutral_adjudicator_noedge,third_party,none,NTA,0,NAH,ACCEPT,1,,0,0,0,1,REJECT,1,1,0,0,stop,0,683
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,0,YTA,writer_advocate_noedge,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,263,1,0,1,REJECT,1,1,0,1,stop,0,559
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,0,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,472
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,0,YTA,neutral_adjudicator_noedge,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,614
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,0,YTA,writer_advocate_noedge,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,321,1,0,0,REJECT,1,1,0,1,stop,0,488
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,0,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,479
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,0,YTA,neutral_adjudicator_noedge,third_party,none,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,221,1,0,1,ACCEPT,0,1,1,0,stop,0,467
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,1,YTA,writer_advocate_noedge,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,299,1,0,1,REJECT,1,1,0,1,stop,0,620
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,1,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,473
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,1,YTA,neutral_adjudicator_noedge,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,535
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,3,YTA,writer_advocate_noedge,primary_affected,not_at_fault,NTA,0,ESH,REJECT,1,unresolvable,295,1,0,1,ACCEPT,0,1,1,0,stop,0,494
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,3,YTA,counterparty_noedge,unmapped,at_fault,NTA,0,ESH,REJECT,1,unresolvable,337,1,0,0,REJECT,1,1,0,1,stop,0,565
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,2zX5IZY4U74RAsvROg9IBm3oUGVYrfQd,3,YTA,neutral_adjudicator_noedge,third_party,none,NTA,0,ESH,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,0,stop,0,540
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,2,YTA,writer_advocate_noedge,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,275,1,0,1,ACCEPT,0,1,1,1,stop,0,516
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,2,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,461
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,2,YTA,neutral_adjudicator_noedge,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,480
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,3,YTA,writer_advocate_noedge,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,296,1,0,1,REJECT,1,1,0,1,stop,0,425
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,3,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,533
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,3Q1FFalQAp8d4qvAMvkVPO36OLqtsFTu,3,YTA,neutral_adjudicator_noedge,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,451
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,3,YTA,writer_advocate_noedge,primary_affected,not_at_fault,ESH,1,YTA,REJECT,1,unresolvable,297,1,0,1,REJECT,1,1,0,1,stop,0,585
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,3,YTA,counterparty_noedge,unmapped,at_fault,ESH,1,YTA,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,0,stop,0,541
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,3,YTA,neutral_adjudicator_noedge,third_party,none,ESH,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,498
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,1,YTA,writer_advocate_noedge,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,344,1,0,1,ACCEPT,0,1,1,1,stop,0,572
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,1,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,532
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,1,YTA,neutral_adjudicator_noedge,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,466
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,2,YTA,writer_advocate_noedge,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,291,1,0,1,REJECT,1,1,0,1,stop,0,561
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,2,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,573
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,2,YTA,neutral_adjudicator_noedge,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,535
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,1,YTA,writer_advocate_noedge,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,338,1,0,1,REJECT,1,1,0,1,stop,0,778
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,1,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,492
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,4kgy145GkVQdIoojVXjQwIZNf13Pccmp,1,YTA,neutral_adjudicator_noedge,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,0,ACCEPT,0,1,0,0,stop,0,484
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,0,YTA,writer_advocate_noedge,primary_affected,not_at_fault,NTA,0,ESH,REJECT,1,unresolvable,305,1,0,1,ACCEPT,0,1,1,0,stop,0,485
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,0,YTA,counterparty_noedge,unmapped,at_fault,NTA,0,ESH,REJECT,1,unresolvable,276,1,0,0,REJECT,1,1,0,1,stop,0,551
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,43sSmixTBrgEvmpKmzIPbRDd9WC9SYmQ,0,YTA,neutral_adjudicator_noedge,third_party,none,NTA,0,ESH,ACCEPT,1,,0,0,0,0,REJECT,1,1,0,0,stop,0,736
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,1,YTA,writer_advocate_noedge,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,345,1,0,1,REJECT,1,1,0,1,stop,0,426
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,1,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,REJECT,1,1,0,0,stop,0,600
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,1,YTA,neutral_adjudicator_noedge,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,688
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,3,YTA,writer_advocate_noedge,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,389,1,0,1,REJECT,1,1,0,1,stop,0,547
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,3,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,524
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,3,YTA,neutral_adjudicator_noedge,third_party,none,YTA,1,YTA,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,509
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,2,YTA,writer_advocate_noedge,primary_affected,not_at_fault,NAH,0,NAH,ACCEPT,1,,0,0,0,1,REJECT,1,1,0,0,stop,0,450
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,2,YTA,counterparty_noedge,unmapped,at_fault,NAH,0,NAH,REJECT,1,unresolvable,339,1,0,1,ACCEPT,0,1,1,1,stop,0,336
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,2,YTA,neutral_adjudicator_noedge,third_party,none,NAH,0,NAH,ACCEPT,1,,0,0,0,1,ACCEPT,0,1,0,0,stop,0,490
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,0,YTA,writer_advocate_noedge,primary_affected,not_at_fault,YTA,1,YTA,REJECT,1,unresolvable,304,1,0,0,REJECT,1,1,0,1,stop,0,664
grok-4-1-fast-reasoning,narrative_cot,third_person,0,none,4XI2euRbAe0TfPhVeopLryljeMRDzpdZ,0,YTA,counterparty_noedge,unmapped,at_fault,YTA,1,YTA,ACCEPT_WITH_MODIFICATION,1,modification,273,1,0,1,ACCEPT,0,1,1,0,stop,0,542
